instance_id,method,seed,condition_id,true_label,crop_side,defect_occupancy,boundary_shifted,max_side_clipped,correct,event_category
178_0,lbp,not_applicable,jpeg_severe,surface_injure,414,0.230273752013,False,False,True,beneficial_flip
178_1,lbp,not_applicable,jpeg_severe,surface_injure,338,0.167404852771,False,False,True,stable_correct
178_2,lbp,not_applicable,jpeg_severe,surface_injure,1024,0.106098175049,True,True,False,changed_wrong
198_0,lbp,not_applicable,jpeg_severe,craze,1024,0.503688812256,True,True,False,harmful_flip
198_1,lbp,not_applicable,jpeg_severe,hide_craze,425,0.0955737024221,False,False,True,stable_correct
209_0,lbp,not_applicable,jpeg_severe,hide_craze,674,0.0642450844861,True,False,False,changed_wrong
214_0,lbp,not_applicable,jpeg_severe,craze,1024,0.40452671051,True,True,False,harmful_flip
216_0,lbp,not_applicable,jpeg_severe,crack,119,0.362615634489,False,False,True,stable_correct
217_0,lbp,not_applicable,jpeg_severe,surface_injure,300,0.128888888889,False,False,False,stable_wrong
224_0,lbp,not_applicable,jpeg_severe,hide_craze,1024,0.215543746948,True,True,True,stable_correct
228_0,lbp,not_applicable,jpeg_severe,hide_craze,120,0.433333333333,False,False,True,stable_correct
228_1,lbp,not_applicable,jpeg_severe,hide_craze,191,0.379457799951,False,False,True,stable_correct
234_0,lbp,not_applicable,jpeg_severe,surface_injure,327,0.358817533129,False,False,True,stable_correct
234_1,lbp,not_applicable,jpeg_severe,hide_craze,558,0.206690561529,False,False,False,harmful_flip
234_2,lbp,not_applicable,jpeg_severe,hide_craze,383,0.377226649578,False,False,True,stable_correct
234_3,lbp,not_applicable,jpeg_severe,hide_craze,246,0.422764227642,False,False,True,stable_correct
234_4,lbp,not_applicable,jpeg_severe,hide_craze,375,0.236444444444,False,False,True,stable_correct
238_0,lbp,not_applicable,jpeg_severe,crack,284,0.339776334061,False,False,False,stable_wrong
238_1,lbp,not_applicable,jpeg_severe,crack,285,0.369590643275,True,False,False,stable_wrong
250_0,lbp,not_applicable,jpeg_severe,crack,368,0.256896857278,False,False,False,harmful_flip
252_0,lbp,not_applicable,jpeg_severe,crack,140,0.332142857143,False,False,False,harmful_flip
255_0,lbp,not_applicable,jpeg_severe,surface_injure,1024,0.131909370422,True,True,False,changed_wrong
255_1,lbp,not_applicable,jpeg_severe,surface_injure,149,0.303229584253,False,False,True,stable_correct
257_0,lbp,not_applicable,jpeg_severe,surface_injure,602,0.201382986943,False,False,True,beneficial_flip
257_1,lbp,not_applicable,jpeg_severe,surface_injure,413,0.340184910505,True,False,False,changed_wrong
269_0,lbp,not_applicable,jpeg_severe,crack,1024,0.0903224945068,True,True,False,changed_wrong
273_0,lbp,not_applicable,jpeg_severe,thunderstrike,332,0.164410654667,False,False,False,changed_wrong
273_1,lbp,not_applicable,jpeg_severe,surface_injure,147,0.281179138322,False,False,True,stable_correct
276_0,lbp,not_applicable,jpeg_severe,hide_craze,720,0.0851851851852,True,False,False,changed_wrong
276_1,lbp,not_applicable,jpeg_severe,hide_craze,518,0.0912888895514,False,False,False,stable_wrong
284_0,lbp,not_applicable,jpeg_severe,hide_craze,669,0.0607872446437,True,False,True,stable_correct
285_0,lbp,not_applicable,jpeg_severe,surface_injure,542,0.275268582944,True,False,True,beneficial_flip
285_1,lbp,not_applicable,jpeg_severe,surface_injure,488,0.0368474536415,True,False,True,beneficial_flip
318_0,lbp,not_applicable,jpeg_severe,crack,756,0.0793650793651,True,False,False,harmful_flip
322_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.233459472656,True,True,True,stable_correct
323_0,lbp,not_applicable,jpeg_severe,corrosion,276,0.299516908213,False,False,False,stable_wrong
326_0,lbp,not_applicable,jpeg_severe,surface_injure,185,0.215631848064,False,False,True,stable_correct
326_1,lbp,not_applicable,jpeg_severe,craze,587,0.161134634863,True,False,False,changed_wrong
332_0,lbp,not_applicable,jpeg_severe,surface_injure,1024,0.141914367676,True,True,False,changed_wrong
363_0,lbp,not_applicable,jpeg_severe,surface_injure,843,0.277580071174,False,False,True,beneficial_flip
370_0,lbp,not_applicable,jpeg_severe,corrosion,368,0.392581817108,True,False,True,stable_correct
370_1,lbp,not_applicable,jpeg_severe,corrosion,384,0.369791666667,False,False,True,stable_correct
370_2,lbp,not_applicable,jpeg_severe,corrosion,516,0.400516795866,False,False,False,harmful_flip
373_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.0816841125488,True,True,False,harmful_flip
379_0,lbp,not_applicable,jpeg_severe,hide_craze,629,0.41514403209,True,False,True,stable_correct
379_1,lbp,not_applicable,jpeg_severe,hide_craze,579,0.320092112838,True,False,True,stable_correct
388_0,lbp,not_applicable,jpeg_severe,hide_craze,342,0.093567251462,True,False,True,stable_correct
389_0,lbp,not_applicable,jpeg_severe,crack,168,0.277777777778,False,False,False,stable_wrong
390_0,lbp,not_applicable,jpeg_severe,corrosion,314,0.396395391294,False,False,False,stable_wrong
394_0,lbp,not_applicable,jpeg_severe,crack,684,0.353801169591,False,False,False,harmful_flip
405_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.306396484375,True,True,False,harmful_flip
407_0,lbp,not_applicable,jpeg_severe,surface_injure,696,0.366858237548,True,False,True,stable_correct
408_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.0939855575562,True,True,False,harmful_flip
408_1,lbp,not_applicable,jpeg_severe,corrosion,474,0.365682137834,True,False,False,harmful_flip
410_0,lbp,not_applicable,jpeg_severe,corrosion,713,0.08596118174,True,False,False,changed_wrong
410_1,lbp,not_applicable,jpeg_severe,corrosion,612,0.116557734205,False,False,False,stable_wrong
432_0,lbp,not_applicable,jpeg_severe,surface_injure,503,0.291293985589,False,False,True,stable_correct
438_0,lbp,not_applicable,jpeg_severe,hide_craze,1024,0.132402420044,True,True,True,stable_correct
440_0,lbp,not_applicable,jpeg_severe,crack,881,0.208735043374,False,False,False,stable_wrong
447_0,lbp,not_applicable,jpeg_severe,crack,461,0.34236146075,False,False,False,harmful_flip
447_1,lbp,not_applicable,jpeg_severe,crack,345,0.141062801932,True,False,False,harmful_flip
451_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.0839424133301,True,True,False,harmful_flip
457_0,lbp,not_applicable,jpeg_severe,hide_craze,236,0.152219189888,False,False,True,stable_correct
457_1,lbp,not_applicable,jpeg_severe,hide_craze,105,0.215873015873,False,False,False,stable_wrong
457_2,lbp,not_applicable,jpeg_severe,hide_craze,174,0.229885057471,False,False,False,stable_wrong
464_0,lbp,not_applicable,jpeg_severe,craze,689,0.357746971379,True,False,False,stable_wrong
464_1,lbp,not_applicable,jpeg_severe,hide_craze,228,0.108187134503,False,False,True,stable_correct
469_0,lbp,not_applicable,jpeg_severe,craze,665,0.379664198089,False,False,False,harmful_flip
473_0,lbp,not_applicable,jpeg_severe,crack,1008,0.191798941799,True,False,False,harmful_flip
476_0,lbp,not_applicable,jpeg_severe,surface_injure,750,0.164444444444,True,False,False,harmful_flip
479_0,lbp,not_applicable,jpeg_severe,surface_injure,210,0.380952380952,False,False,True,beneficial_flip
479_1,lbp,not_applicable,jpeg_severe,thunderstrike,248,0.144868626431,False,False,False,harmful_flip
501_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.606188774109,True,True,True,beneficial_flip
505_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.400465965271,True,True,False,stable_wrong
511_0,lbp,not_applicable,jpeg_severe,hide_craze,518,0.105432238637,False,False,False,stable_wrong
511_1,lbp,not_applicable,jpeg_severe,hide_craze,326,0.112301930822,False,False,True,beneficial_flip
521_0,lbp,not_applicable,jpeg_severe,corrosion,219,0.155251141553,False,False,False,changed_wrong
521_1,lbp,not_applicable,jpeg_severe,corrosion,734,0.0344905671584,True,False,False,stable_wrong
541_0,lbp,not_applicable,jpeg_severe,hide_craze,666,0.257257257257,False,False,True,stable_correct
546_0,lbp,not_applicable,jpeg_severe,corrosion,138,0.256038647343,False,False,False,harmful_flip
546_1,lbp,not_applicable,jpeg_severe,corrosion,735,0.107029478458,False,False,False,stable_wrong
546_2,lbp,not_applicable,jpeg_severe,corrosion,398,0.112086815989,True,False,False,stable_wrong
563_0,lbp,not_applicable,jpeg_severe,craze,1024,0.369934082031,True,True,False,harmful_flip
566_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.20401763916,True,True,False,harmful_flip
569_0,lbp,not_applicable,jpeg_severe,hide_craze,1024,0.182342529297,True,True,True,stable_correct
574_0,lbp,not_applicable,jpeg_severe,craze,492,0.436314363144,False,False,False,harmful_flip
580_0,lbp,not_applicable,jpeg_severe,craze,720,0.299074074074,True,False,False,harmful_flip
591_0,lbp,not_applicable,jpeg_severe,thunderstrike,573,0.404886561955,False,False,False,changed_wrong
591_1,lbp,not_applicable,jpeg_severe,surface_injure,806,0.123165895979,True,False,True,stable_correct
591_2,lbp,not_applicable,jpeg_severe,surface_injure,720,0.119444444444,True,False,False,changed_wrong
597_0,lbp,not_applicable,jpeg_severe,hide_craze,860,0.055006760411,True,False,False,stable_wrong
598_0,lbp,not_applicable,jpeg_severe,corrosion,870,0.0597701149425,True,False,False,changed_wrong
598_1,lbp,not_applicable,jpeg_severe,corrosion,369,0.137308039747,True,False,False,harmful_flip
600_0,lbp,not_applicable,jpeg_severe,hide_craze,944,0.0889359199943,True,False,False,harmful_flip
610_0,lbp,not_applicable,jpeg_severe,hide_craze,156,0.346153846154,False,False,True,stable_correct
623_0,lbp,not_applicable,jpeg_severe,hide_craze,1024,0.136224746704,True,True,True,stable_correct
623_1,lbp,not_applicable,jpeg_severe,surface_injure,189,0.15873015873,False,False,True,stable_correct
633_0,lbp,not_applicable,jpeg_severe,hide_craze,552,0.130434782609,False,False,True,stable_correct
642_0,lbp,not_applicable,jpeg_severe,hide_craze,632,0.226613823906,True,False,True,stable_correct
642_1,lbp,not_applicable,jpeg_severe,surface_injure,204,0.192810457516,True,False,False,stable_wrong
643_0,lbp,not_applicable,jpeg_severe,hide_craze,290,0.328168846611,True,False,True,stable_correct
650_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.133651733398,True,True,False,changed_wrong
655_0,lbp,not_applicable,jpeg_severe,hide_craze,149,0.312148101437,False,False,False,stable_wrong
658_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.174987792969,True,True,False,stable_wrong
663_0,lbp,not_applicable,jpeg_severe,hide_craze,239,0.431452530593,False,False,True,beneficial_flip
671_0,lbp,not_applicable,jpeg_severe,hide_craze,830,0.376479895486,True,False,True,stable_correct
671_1,lbp,not_applicable,jpeg_severe,surface_injure,300,0.208888888889,True,False,False,stable_wrong
677_0,lbp,not_applicable,jpeg_severe,hide_craze,686,0.275794949383,True,False,False,harmful_flip
686_0,lbp,not_applicable,jpeg_severe,thunderstrike,1024,0.261169433594,True,True,False,stable_wrong
689_0,lbp,not_applicable,jpeg_severe,surface_injure,176,0.222849948347,False,False,True,stable_correct
689_1,lbp,not_applicable,jpeg_severe,surface_injure,189,0.416225749559,False,False,True,stable_correct
689_2,lbp,not_applicable,jpeg_severe,surface_injure,144,0.263888888889,False,False,True,stable_correct
689_3,lbp,not_applicable,jpeg_severe,surface_injure,104,0.382766272189,False,False,True,stable_correct
696_0,lbp,not_applicable,jpeg_severe,hide_craze,630,0.244444444444,False,False,True,stable_correct
696_1,lbp,not_applicable,jpeg_severe,hide_craze,624,0.134615384615,True,False,True,stable_correct
699_0,lbp,not_applicable,jpeg_severe,thunderstrike,438,0.260273972603,False,False,False,harmful_flip
701_0,lbp,not_applicable,jpeg_severe,craze,1024,0.49435043335,True,True,False,harmful_flip
704_0,lbp,not_applicable,jpeg_severe,corrosion,1024,0.168127059937,True,True,False,changed_wrong
721_0,lbp,not_applicable,jpeg_severe,hide_craze,1024,0.0348663330078,True,True,True,stable_correct
824_0,lbp,not_applicable,jpeg_severe,craze,528,0.141414141414,False,False,False,changed_wrong
863_0,lbp,not_applicable,jpeg_severe,thunderstrike,419,0.243146256857,True,False,False,stable_wrong
864_0,lbp,not_applicable,jpeg_severe,surface_injure,437,0.434285145757,True,False,False,changed_wrong
875_0,lbp,not_applicable,jpeg_severe,hide_craze,938,0.182560772137,True,False,False,stable_wrong
875_1,lbp,not_applicable,jpeg_severe,hide_craze,489,0.335378323108,True,False,False,changed_wrong
1017_0,lbp,not_applicable,jpeg_severe,hide_craze,110,0.24132231405,False,False,True,stable_correct
1017_1,lbp,not_applicable,jpeg_severe,hide_craze,293,0.0681429020722,False,False,True,beneficial_flip
13_0,resnet18,17,clean,hide_craze,240,0.422222222222,True,False,True,clean_only
13_1,resnet18,17,clean,hide_craze,248,0.085848074922,False,False,True,clean_only
32_0,resnet18,17,clean,thunderstrike,705,0.276122931442,True,False,True,clean_only
32_1,resnet18,17,clean,thunderstrike,426,0.389671361502,True,False,True,clean_only
46_0,resnet18,17,clean,corrosion,794,0.0990140156971,True,False,True,clean_only
46_1,resnet18,17,clean,corrosion,369,0.158988256549,False,False,True,clean_only
48_0,resnet18,17,clean,surface_injure,483,0.220841959972,False,False,False,clean_only
51_0,resnet18,17,clean,craze,189,0.356261022928,True,False,False,clean_only
51_1,resnet18,17,clean,craze,1024,0.14740562439,True,True,True,clean_only
54_0,resnet18,17,clean,hide_craze,540,0.0320987654321,False,False,True,clean_only
54_1,resnet18,17,clean,hide_craze,357,0.0578898225957,False,False,True,clean_only
57_0,resnet18,17,clean,craze,452,0.184161837262,False,False,True,clean_only
57_1,resnet18,17,clean,surface_injure,165,0.250505050505,False,False,True,clean_only
61_0,resnet18,17,clean,craze,504,0.43253968254,True,False,True,clean_only
61_1,resnet18,17,clean,craze,398,0.438309638645,False,False,True,clean_only
61_2,resnet18,17,clean,craze,300,0.371111111111,False,False,True,clean_only
65_0,resnet18,17,clean,corrosion,1024,0.32559299469,True,True,True,clean_only
67_0,resnet18,17,clean,hide_craze,462,0.1443001443,False,False,True,clean_only
71_0,resnet18,17,clean,craze,1024,0.350883483887,True,True,True,clean_only
73_0,resnet18,17,clean,craze,722,0.397693004197,False,False,True,clean_only
81_0,resnet18,17,clean,craze,318,0.375262054507,True,False,True,clean_only
81_1,resnet18,17,clean,craze,513,0.404158544509,False,False,True,clean_only
81_2,resnet18,17,clean,craze,626,0.415003725668,True,False,True,clean_only
88_0,resnet18,17,clean,crack,449,0.314423043536,True,False,True,clean_only
93_0,resnet18,17,clean,craze,1024,0.236113548279,True,True,True,clean_only
103_0,resnet18,17,clean,craze,1024,0.229357719421,True,True,True,clean_only
112_0,resnet18,17,clean,thunderstrike,564,0.414893617021,False,False,True,clean_only
112_1,resnet18,17,clean,surface_injure,954,0.130677847659,True,False,True,clean_only
142_0,resnet18,17,clean,surface_injure,1024,0.0845003128052,True,True,False,clean_only
146_0,resnet18,17,clean,hide_craze,690,0.194202898551,False,False,True,clean_only
156_0,resnet18,17,clean,craze,413,0.401450439412,False,False,True,clean_only
161_0,resnet18,17,clean,corrosion,1024,0.414444923401,True,True,True,clean_only
163_0,resnet18,17,clean,hide_craze,207,0.196457326892,False,False,True,clean_only
166_0,resnet18,17,clean,craze,435,0.15632183908,False,False,True,clean_only
167_0,resnet18,17,clean,craze,1024,0.358008384705,True,True,True,clean_only
167_1,resnet18,17,clean,craze,440,0.243662190083,True,False,False,clean_only
178_0,resnet18,17,clean,surface_injure,414,0.230273752013,False,False,True,clean_only
178_1,resnet18,17,clean,surface_injure,338,0.167404852771,False,False,True,clean_only
178_2,resnet18,17,clean,surface_injure,1024,0.106098175049,True,True,True,clean_only
198_0,resnet18,17,clean,craze,1024,0.503688812256,True,True,True,clean_only
198_1,resnet18,17,clean,hide_craze,425,0.0955737024221,False,False,True,clean_only
209_0,resnet18,17,clean,hide_craze,674,0.0642450844861,True,False,True,clean_only
214_0,resnet18,17,clean,craze,1024,0.40452671051,True,True,True,clean_only
216_0,resnet18,17,clean,crack,119,0.362615634489,False,False,True,clean_only
217_0,resnet18,17,clean,surface_injure,300,0.128888888889,False,False,True,clean_only
224_0,resnet18,17,clean,hide_craze,1024,0.215543746948,True,True,True,clean_only
228_0,resnet18,17,clean,hide_craze,120,0.433333333333,False,False,True,clean_only
228_1,resnet18,17,clean,hide_craze,191,0.379457799951,False,False,False,clean_only
234_0,resnet18,17,clean,surface_injure,327,0.358817533129,False,False,True,clean_only
234_1,resnet18,17,clean,hide_craze,558,0.206690561529,False,False,True,clean_only
234_2,resnet18,17,clean,hide_craze,383,0.377226649578,False,False,True,clean_only
234_3,resnet18,17,clean,hide_craze,246,0.422764227642,False,False,True,clean_only
234_4,resnet18,17,clean,hide_craze,375,0.236444444444,False,False,True,clean_only
238_0,resnet18,17,clean,crack,284,0.339776334061,False,False,True,clean_only
238_1,resnet18,17,clean,crack,285,0.369590643275,True,False,True,clean_only
250_0,resnet18,17,clean,crack,368,0.256896857278,False,False,True,clean_only
252_0,resnet18,17,clean,crack,140,0.332142857143,False,False,True,clean_only
255_0,resnet18,17,clean,surface_injure,1024,0.131909370422,True,True,False,clean_only
255_1,resnet18,17,clean,surface_injure,149,0.303229584253,False,False,True,clean_only
257_0,resnet18,17,clean,surface_injure,602,0.201382986943,False,False,True,clean_only
257_1,resnet18,17,clean,surface_injure,413,0.340184910505,True,False,True,clean_only
269_0,resnet18,17,clean,crack,1024,0.0903224945068,True,True,True,clean_only
273_0,resnet18,17,clean,thunderstrike,332,0.164410654667,False,False,True,clean_only
273_1,resnet18,17,clean,surface_injure,147,0.281179138322,False,False,True,clean_only
276_0,resnet18,17,clean,hide_craze,720,0.0851851851852,True,False,True,clean_only
276_1,resnet18,17,clean,hide_craze,518,0.0912888895514,False,False,True,clean_only
284_0,resnet18,17,clean,hide_craze,669,0.0607872446437,True,False,True,clean_only
285_0,resnet18,17,clean,surface_injure,542,0.275268582944,True,False,True,clean_only
285_1,resnet18,17,clean,surface_injure,488,0.0368474536415,True,False,True,clean_only
318_0,resnet18,17,clean,crack,756,0.0793650793651,True,False,True,clean_only
322_0,resnet18,17,clean,corrosion,1024,0.233459472656,True,True,True,clean_only
323_0,resnet18,17,clean,corrosion,276,0.299516908213,False,False,False,clean_only
326_0,resnet18,17,clean,surface_injure,185,0.215631848064,False,False,True,clean_only
326_1,resnet18,17,clean,craze,587,0.161134634863,True,False,True,clean_only
332_0,resnet18,17,clean,surface_injure,1024,0.141914367676,True,True,True,clean_only
363_0,resnet18,17,clean,surface_injure,843,0.277580071174,False,False,True,clean_only
370_0,resnet18,17,clean,corrosion,368,0.392581817108,True,False,True,clean_only
370_1,resnet18,17,clean,corrosion,384,0.369791666667,False,False,True,clean_only
370_2,resnet18,17,clean,corrosion,516,0.400516795866,False,False,True,clean_only
373_0,resnet18,17,clean,corrosion,1024,0.0816841125488,True,True,True,clean_only
379_0,resnet18,17,clean,hide_craze,629,0.41514403209,True,False,True,clean_only
379_1,resnet18,17,clean,hide_craze,579,0.320092112838,True,False,True,clean_only
388_0,resnet18,17,clean,hide_craze,342,0.093567251462,True,False,True,clean_only
389_0,resnet18,17,clean,crack,168,0.277777777778,False,False,True,clean_only
390_0,resnet18,17,clean,corrosion,314,0.396395391294,False,False,False,clean_only
394_0,resnet18,17,clean,crack,684,0.353801169591,False,False,True,clean_only
405_0,resnet18,17,clean,corrosion,1024,0.306396484375,True,True,True,clean_only
407_0,resnet18,17,clean,surface_injure,696,0.366858237548,True,False,True,clean_only
408_0,resnet18,17,clean,corrosion,1024,0.0939855575562,True,True,True,clean_only
408_1,resnet18,17,clean,corrosion,474,0.365682137834,True,False,True,clean_only
410_0,resnet18,17,clean,corrosion,713,0.08596118174,True,False,True,clean_only
410_1,resnet18,17,clean,corrosion,612,0.116557734205,False,False,True,clean_only
432_0,resnet18,17,clean,surface_injure,503,0.291293985589,False,False,True,clean_only
438_0,resnet18,17,clean,hide_craze,1024,0.132402420044,True,True,True,clean_only
440_0,resnet18,17,clean,crack,881,0.208735043374,False,False,True,clean_only
447_0,resnet18,17,clean,crack,461,0.34236146075,False,False,True,clean_only
447_1,resnet18,17,clean,crack,345,0.141062801932,True,False,True,clean_only
451_0,resnet18,17,clean,corrosion,1024,0.0839424133301,True,True,True,clean_only
457_0,resnet18,17,clean,hide_craze,236,0.152219189888,False,False,True,clean_only
457_1,resnet18,17,clean,hide_craze,105,0.215873015873,False,False,True,clean_only
457_2,resnet18,17,clean,hide_craze,174,0.229885057471,False,False,True,clean_only
464_0,resnet18,17,clean,craze,689,0.357746971379,True,False,True,clean_only
464_1,resnet18,17,clean,hide_craze,228,0.108187134503,False,False,False,clean_only
469_0,resnet18,17,clean,craze,665,0.379664198089,False,False,True,clean_only
473_0,resnet18,17,clean,crack,1008,0.191798941799,True,False,True,clean_only
476_0,resnet18,17,clean,surface_injure,750,0.164444444444,True,False,True,clean_only
479_0,resnet18,17,clean,surface_injure,210,0.380952380952,False,False,True,clean_only
479_1,resnet18,17,clean,thunderstrike,248,0.144868626431,False,False,True,clean_only
501_0,resnet18,17,clean,corrosion,1024,0.606188774109,True,True,True,clean_only
505_0,resnet18,17,clean,corrosion,1024,0.400465965271,True,True,True,clean_only
511_0,resnet18,17,clean,hide_craze,518,0.105432238637,False,False,True,clean_only
511_1,resnet18,17,clean,hide_craze,326,0.112301930822,False,False,True,clean_only
521_0,resnet18,17,clean,corrosion,219,0.155251141553,False,False,False,clean_only
521_1,resnet18,17,clean,corrosion,734,0.0344905671584,True,False,False,clean_only
541_0,resnet18,17,clean,hide_craze,666,0.257257257257,False,False,True,clean_only
546_0,resnet18,17,clean,corrosion,138,0.256038647343,False,False,False,clean_only
546_1,resnet18,17,clean,corrosion,735,0.107029478458,False,False,True,clean_only
546_2,resnet18,17,clean,corrosion,398,0.112086815989,True,False,True,clean_only
563_0,resnet18,17,clean,craze,1024,0.369934082031,True,True,True,clean_only
566_0,resnet18,17,clean,corrosion,1024,0.20401763916,True,True,True,clean_only
569_0,resnet18,17,clean,hide_craze,1024,0.182342529297,True,True,True,clean_only
574_0,resnet18,17,clean,craze,492,0.436314363144,False,False,True,clean_only
580_0,resnet18,17,clean,craze,720,0.299074074074,True,False,True,clean_only
591_0,resnet18,17,clean,thunderstrike,573,0.404886561955,False,False,True,clean_only
591_1,resnet18,17,clean,surface_injure,806,0.123165895979,True,False,True,clean_only
591_2,resnet18,17,clean,surface_injure,720,0.119444444444,True,False,True,clean_only
597_0,resnet18,17,clean,hide_craze,860,0.055006760411,True,False,True,clean_only
598_0,resnet18,17,clean,corrosion,870,0.0597701149425,True,False,True,clean_only
598_1,resnet18,17,clean,corrosion,369,0.137308039747,True,False,True,clean_only
600_0,resnet18,17,clean,hide_craze,944,0.0889359199943,True,False,True,clean_only
610_0,resnet18,17,clean,hide_craze,156,0.346153846154,False,False,True,clean_only
623_0,resnet18,17,clean,hide_craze,1024,0.136224746704,True,True,True,clean_only
623_1,resnet18,17,clean,surface_injure,189,0.15873015873,False,False,False,clean_only
633_0,resnet18,17,clean,hide_craze,552,0.130434782609,False,False,True,clean_only
642_0,resnet18,17,clean,hide_craze,632,0.226613823906,True,False,True,clean_only
642_1,resnet18,17,clean,surface_injure,204,0.192810457516,True,False,True,clean_only
643_0,resnet18,17,clean,hide_craze,290,0.328168846611,True,False,True,clean_only
650_0,resnet18,17,clean,corrosion,1024,0.133651733398,True,True,True,clean_only
655_0,resnet18,17,clean,hide_craze,149,0.312148101437,False,False,False,clean_only
658_0,resnet18,17,clean,corrosion,1024,0.174987792969,True,True,True,clean_only
663_0,resnet18,17,clean,hide_craze,239,0.431452530593,False,False,True,clean_only
671_0,resnet18,17,clean,hide_craze,830,0.376479895486,True,False,True,clean_only
671_1,resnet18,17,clean,surface_injure,300,0.208888888889,True,False,False,clean_only
677_0,resnet18,17,clean,hide_craze,686,0.275794949383,True,False,True,clean_only
686_0,resnet18,17,clean,thunderstrike,1024,0.261169433594,True,True,True,clean_only
689_0,resnet18,17,clean,surface_injure,176,0.222849948347,False,False,False,clean_only
689_1,resnet18,17,clean,surface_injure,189,0.416225749559,False,False,True,clean_only
689_2,resnet18,17,clean,surface_injure,144,0.263888888889,False,False,True,clean_only
689_3,resnet18,17,clean,surface_injure,104,0.382766272189,False,False,True,clean_only
696_0,resnet18,17,clean,hide_craze,630,0.244444444444,False,False,True,clean_only
696_1,resnet18,17,clean,hide_craze,624,0.134615384615,True,False,True,clean_only
699_0,resnet18,17,clean,thunderstrike,438,0.260273972603,False,False,True,clean_only
701_0,resnet18,17,clean,craze,1024,0.49435043335,True,True,True,clean_only
704_0,resnet18,17,clean,corrosion,1024,0.168127059937,True,True,True,clean_only
721_0,resnet18,17,clean,hide_craze,1024,0.0348663330078,True,True,True,clean_only
824_0,resnet18,17,clean,craze,528,0.141414141414,False,False,True,clean_only
863_0,resnet18,17,clean,thunderstrike,419,0.243146256857,True,False,True,clean_only
864_0,resnet18,17,clean,surface_injure,437,0.434285145757,True,False,True,clean_only
875_0,resnet18,17,clean,hide_craze,938,0.182560772137,True,False,True,clean_only
875_1,resnet18,17,clean,hide_craze,489,0.335378323108,True,False,True,clean_only
1017_0,resnet18,17,clean,hide_craze,110,0.24132231405,False,False,True,clean_only
1017_1,resnet18,17,clean,hide_craze,293,0.0681429020722,False,False,True,clean_only
13_0,resnet18,17,gaussian_blur_mild,hide_craze,240,0.422222222222,True,False,True,stable_correct
13_1,resnet18,17,gaussian_blur_mild,hide_craze,248,0.085848074922,False,False,True,stable_correct
32_0,resnet18,17,gaussian_blur_mild,thunderstrike,705,0.276122931442,True,False,True,stable_correct
32_1,resnet18,17,gaussian_blur_mild,thunderstrike,426,0.389671361502,True,False,True,stable_correct
46_0,resnet18,17,gaussian_blur_mild,corrosion,794,0.0990140156971,True,False,True,stable_correct
46_1,resnet18,17,gaussian_blur_mild,corrosion,369,0.158988256549,False,False,True,stable_correct
48_0,resnet18,17,gaussian_blur_mild,surface_injure,483,0.220841959972,False,False,False,stable_wrong
51_0,resnet18,17,gaussian_blur_mild,craze,189,0.356261022928,True,False,False,stable_wrong
51_1,resnet18,17,gaussian_blur_mild,craze,1024,0.14740562439,True,True,True,stable_correct
54_0,resnet18,17,gaussian_blur_mild,hide_craze,540,0.0320987654321,False,False,True,stable_correct
54_1,resnet18,17,gaussian_blur_mild,hide_craze,357,0.0578898225957,False,False,True,stable_correct
57_0,resnet18,17,gaussian_blur_mild,craze,452,0.184161837262,False,False,True,stable_correct
57_1,resnet18,17,gaussian_blur_mild,surface_injure,165,0.250505050505,False,False,True,stable_correct
61_0,resnet18,17,gaussian_blur_mild,craze,504,0.43253968254,True,False,True,stable_correct
61_1,resnet18,17,gaussian_blur_mild,craze,398,0.438309638645,False,False,True,stable_correct
61_2,resnet18,17,gaussian_blur_mild,craze,300,0.371111111111,False,False,True,stable_correct
65_0,resnet18,17,gaussian_blur_mild,corrosion,1024,0.32559299469,True,True,True,stable_correct
67_0,resnet18,17,gaussian_blur_mild,hide_craze,462,0.1443001443,False,False,True,stable_correct
71_0,resnet18,17,gaussian_blur_mild,craze,1024,0.350883483887,True,True,False,harmful_flip
73_0,resnet18,17,gaussian_blur_mild,craze,722,0.397693004197,False,False,True,stable_correct
81_0,resnet18,17,gaussian_blur_mild,craze,318,0.375262054507,True,False,True,stable_correct
81_1,resnet18,17,gaussian_blur_mild,craze,513,0.404158544509,False,False,True,stable_correct
81_2,resnet18,17,gaussian_blur_mild,craze,626,0.415003725668,True,False,True,stable_correct
88_0,resnet18,17,gaussian_blur_mild,crack,449,0.314423043536,True,False,True,stable_correct
93_0,resnet18,17,gaussian_blur_mild,craze,1024,0.236113548279,True,True,True,stable_correct
103_0,resnet18,17,gaussian_blur_mild,craze,1024,0.229357719421,True,True,True,stable_correct
112_0,resnet18,17,gaussian_blur_mild,thunderstrike,564,0.414893617021,False,False,True,stable_correct
