instance_id,source_image_id,object_index,class_id,class_name,defect_class_id,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area_pixels,bbox_area_fraction,bbox_aspect_ratio,yolo_x_center,yolo_y_center,yolo_width,yolo_height,split
115_1,115,1,1,corrosion,0,406,24,555,427,150,404,60600,0.05779266357421875,0.3712871287128713,0.46875,0.2197265625,0.146484375,0.39453125,train
116_0,116,0,2,surface_injure,0,491,670,536,714,46,45,2070,0.0019741058349609375,1.0222222222222221,0.5009765625,0.67529296875,0.044921875,0.0439453125,train
116_1,116,1,5,hide_craze,0,456,450,481,516,26,67,1742,0.0016613006591796875,0.3880597014925373,0.45703125,0.47119140625,0.025390625,0.0654296875,train
116_2,116,2,5,hide_craze,0,437,86,486,439,50,354,17700,0.016880035400390625,0.14124293785310735,0.4501953125,0.255859375,0.048828125,0.345703125,train
117_0,117,0,0,craze,0,402,356,1023,1008,622,653,406166,0.38735008239746094,0.9525267993874426,0.6953125,0.66552734375,0.607421875,0.6376953125,validation
118_0,118,0,2,surface_injure,0,695,277,814,1002,120,726,87120,0.0830841064453125,0.1652892561983471,0.736328125,0.6240234375,0.1171875,0.708984375,train
119_0,119,0,3,thunderstrike,0,547,449,639,642,93,194,18042,0.017206192016601562,0.4793814432989691,0.57861328125,0.5322265625,0.0908203125,0.189453125,train
120_0,120,0,1,corrosion,0,512,13,647,988,136,976,132736,0.1265869140625,0.13934426229508196,0.5654296875,0.48828125,0.1328125,0.953125,train
121_0,121,0,5,hide_craze,0,722,13,1012,242,291,230,66930,0.06382942199707031,1.2652173913043478,0.84619140625,0.1240234375,0.2841796875,0.224609375,train
122_0,122,0,5,hide_craze,0,89,431,336,472,248,42,10416,0.0099334716796875,5.904761904761905,0.20703125,0.4404296875,0.2421875,0.041015625,train
122_1,122,1,5,hide_craze,0,762,281,991,306,230,26,5980,0.005702972412109375,8.846153846153847,0.85546875,0.2861328125,0.224609375,0.025390625,train
123_0,123,0,0,craze,0,459,20,561,208,103,189,19467,0.01856517791748047,0.544973544973545,0.49755859375,0.11083984375,0.1005859375,0.1845703125,validation
123_1,123,1,0,craze,0,481,222,595,581,115,360,41400,0.03948211669921875,0.3194444444444444,0.52490234375,0.3916015625,0.1123046875,0.3515625,validation
123_2,123,2,0,craze,0,492,606,620,944,129,339,43731,0.04170513153076172,0.3805309734513274,0.54248046875,0.75634765625,0.1259765625,0.3310546875,validation
124_0,124,0,5,hide_craze,0,173,13,295,1008,123,996,122508,0.11683273315429688,0.12349397590361445,0.22802734375,0.498046875,0.1201171875,0.97265625,train
125_0,125,0,5,hide_craze,0,330,538,819,569,490,32,15680,0.01495361328125,15.3125,0.560546875,0.5400390625,0.478515625,0.03125,train
125_1,125,1,5,hide_craze,0,928,544,1023,569,96,26,2496,0.00238037109375,3.6923076923076925,0.9521484375,0.54296875,0.09375,0.025390625,train
126_0,126,0,0,craze,0,56,664,164,872,109,209,22781,0.02172565460205078,0.5215311004784688,0.10693359375,0.74951171875,0.1064453125,0.2041015625,train
126_1,126,1,0,craze,0,594,110,702,706,109,597,65073,0.062058448791503906,0.18257956448911222,0.63232421875,0.39794921875,0.1064453125,0.5830078125,train
126_2,126,2,0,craze,0,336,339,572,681,237,343,81291,0.07752513885498047,0.6909620991253644,0.44287109375,0.49755859375,0.2314453125,0.3349609375,train
126_3,126,3,2,surface_injure,0,694,3,1000,156,307,154,47278,0.04508781433105469,1.9935064935064934,0.82666015625,0.0771484375,0.2998046875,0.150390625,train
127_0,127,0,2,surface_injure,0,1,2,117,980,117,979,114543,0.1092367172241211,0.1195097037793667,0.05712890625,0.47900390625,0.1142578125,0.9560546875,train
127_1,127,1,2,surface_injure,0,125,1,812,391,688,391,269008,0.2565460205078125,1.7595907928388748,0.45703125,0.19091796875,0.671875,0.3818359375,train
128_0,128,0,2,surface_injure,0,427,780,534,836,108,57,6156,0.005870819091796875,1.894736842105263,0.46875,0.78857421875,0.10546875,0.0556640625,validation
129_0,129,0,5,hide_craze,0,422,1,562,964,141,964,135924,0.12962722778320312,0.1462655601659751,0.47998046875,0.470703125,0.1376953125,0.94140625,train
130_0,130,0,4,crack,0,100,233,170,583,71,351,24921,0.023766517639160156,0.2022792022792023,0.13134765625,0.39794921875,0.0693359375,0.3427734375,train
130_1,130,1,4,crack,0,420,8,697,469,278,462,128436,0.12248611450195312,0.6017316017316018,0.544921875,0.232421875,0.271484375,0.451171875,train
131_0,131,0,2,surface_injure,0,391,650,520,830,130,181,23530,0.022439956665039062,0.7182320441988951,0.4443359375,0.72216796875,0.126953125,0.1767578125,validation
132_0,132,0,1,corrosion,0,550,585,956,674,407,90,36630,0.03493309020996094,4.522222222222222,0.73486328125,0.6142578125,0.3974609375,0.087890625,train
132_1,132,1,1,corrosion,0,267,513,530,592,264,80,21120,0.0201416015625,3.3,0.388671875,0.5390625,0.2578125,0.078125,train
133_0,133,0,4,crack,0,420,50,555,630,136,581,79016,0.07535552978515625,0.23407917383820998,0.4755859375,0.33154296875,0.1328125,0.5673828125,train
134_0,134,0,4,crack,0,472,252,633,420,162,169,27378,0.026109695434570312,0.9585798816568047,0.5390625,0.32763671875,0.158203125,0.1650390625,train
136_0,136,0,4,crack,0,689,569,997,906,309,338,104442,0.09960365295410156,0.9142011834319527,0.82275390625,0.7197265625,0.3017578125,0.330078125,train
138_0,138,0,5,hide_craze,0,2,77,969,272,968,196,189728,0.180938720703125,4.938775510204081,0.4736328125,0.169921875,0.9453125,0.19140625,train
140_0,140,0,5,hide_craze,0,311,13,661,520,351,508,178308,0.17004776000976562,0.6909448818897638,0.47412109375,0.259765625,0.3427734375,0.49609375,train
140_1,140,1,5,hide_craze,0,681,527,1014,930,334,404,134936,0.12868499755859375,0.8267326732673267,0.8271484375,0.7109375,0.326171875,0.39453125,train
142_0,142,0,2,surface_injure,0,53,488,947,586,895,99,88605,0.08450031280517578,9.04040404040404,0.48779296875,0.52392578125,0.8740234375,0.0966796875,test
143_0,143,0,4,crack,0,370,185,556,819,187,635,118745,0.11324405670166016,0.29448818897637796,0.45166015625,0.48974609375,0.1826171875,0.6201171875,validation
144_0,144,0,5,hide_craze,0,83,281,125,478,43,198,8514,0.008119583129882812,0.21717171717171718,0.10107421875,0.3701171875,0.0419921875,0.193359375,train
144_1,144,1,5,hide_craze,0,8,411,917,524,910,114,103740,0.09893417358398438,7.982456140350878,0.451171875,0.4560546875,0.888671875,0.111328125,train
144_2,144,2,5,hide_craze,0,198,472,230,764,33,293,9669,0.009221076965332031,0.11262798634812286,0.20849609375,0.60302734375,0.0322265625,0.2861328125,train
144_3,144,3,5,hide_craze,0,808,252,853,413,46,162,7452,0.007106781005859375,0.2839506172839506,0.810546875,0.32421875,0.044921875,0.158203125,train
145_0,145,0,2,surface_injure,0,748,475,958,803,211,329,69419,0.06620311737060547,0.6413373860182371,0.83251953125,0.62353515625,0.2060546875,0.3212890625,train
146_0,146,0,5,hide_craze,0,312,266,512,725,201,460,92460,0.08817672729492188,0.4369565217391304,0.40185546875,0.4833984375,0.1962890625,0.44921875,test
147_0,147,0,5,hide_craze,0,339,505,402,847,64,343,21952,0.02093505859375,0.18658892128279883,0.361328125,0.65966796875,0.0625,0.3349609375,train
148_0,148,0,5,hide_craze,0,516,869,602,999,87,131,11397,0.010869026184082031,0.6641221374045801,0.54541015625,0.91162109375,0.0849609375,0.1279296875,train
148_1,148,1,5,hide_craze,0,531,381,647,516,117,136,15912,0.01517486572265625,0.8602941176470589,0.57470703125,0.4375,0.1142578125,0.1328125,train
149_0,149,0,2,surface_injure,0,95,700,381,758,287,59,16933,0.01614856719970703,4.864406779661017,0.23193359375,0.71142578125,0.2802734375,0.0576171875,train
151_0,151,0,5,hide_craze,0,614,406,661,885,48,480,23040,0.02197265625,0.1,0.6220703125,0.6298828125,0.046875,0.46875,train
152_0,152,0,4,crack,0,706,381,752,597,47,217,10199,0.009726524353027344,0.21658986175115208,0.71142578125,0.47705078125,0.0458984375,0.2119140625,train
152_1,152,1,4,crack,0,477,261,605,519,129,259,33411,0.03186321258544922,0.4980694980694981,0.52783203125,0.38037109375,0.1259765625,0.2529296875,train
153_0,153,0,0,craze,0,427,354,1024,1019,598,666,398268,0.3798179626464844,0.8978978978978979,0.7080078125,0.669921875,0.583984375,0.650390625,train
154_0,154,0,1,corrosion,0,352,1,625,567,274,567,155358,0.1481609344482422,0.48324514991181655,0.4765625,0.27685546875,0.267578125,0.5537109375,train
154_1,154,1,1,corrosion,0,561,586,745,1014,185,429,79365,0.07568836212158203,0.43123543123543123,0.63720703125,0.78076171875,0.1806640625,0.4189453125,train
155_0,155,0,3,thunderstrike,0,323,339,728,661,406,323,131138,0.1250629425048828,1.256965944272446,0.5126953125,0.48779296875,0.396484375,0.3154296875,train
155_1,155,1,2,surface_injure,0,778,194,947,735,170,542,92140,0.08787155151367188,0.31365313653136534,0.841796875,0.453125,0.166015625,0.529296875,train
155_2,155,2,2,surface_injure,0,227,278,311,613,85,336,28560,0.0272369384765625,0.25297619047619047,0.26220703125,0.4345703125,0.0830078125,0.328125,train
155_3,155,3,2,surface_injure,0,334,205,761,303,428,99,42372,0.040409088134765625,4.3232323232323235,0.5341796875,0.24755859375,0.41796875,0.0966796875,train
155_4,155,4,2,surface_injure,0,334,672,761,736,428,65,27820,0.026531219482421875,6.584615384615384,0.5341796875,0.68701171875,0.41796875,0.0634765625,train
156_0,156,0,0,craze,0,577,500,825,774,249,275,68475,0.06530284881591797,0.9054545454545454,0.68408203125,0.62158203125,0.2431640625,0.2685546875,test
157_0,157,0,4,crack,0,436,278,505,749,70,472,33040,0.0315093994140625,0.1483050847457627,0.458984375,0.5009765625,0.068359375,0.4609375,train
158_0,158,0,3,thunderstrike,0,870,339,1000,447,131,109,14279,0.013617515563964844,1.201834862385321,0.91259765625,0.38330078125,0.1279296875,0.1064453125,train
158_1,158,1,1,corrosion,0,259,327,356,449,98,123,12054,0.011495590209960938,0.7967479674796748,0.2998046875,0.37841796875,0.095703125,0.1201171875,train
159_0,159,0,4,crack,0,528,149,603,435,76,287,21812,0.020801544189453125,0.26480836236933797,0.5517578125,0.28466796875,0.07421875,0.2802734375,train
160_0,160,0,1,corrosion,0,450,10,656,1005,207,996,206172,0.19662094116210938,0.20783132530120482,0.53955078125,0.4951171875,0.2021484375,0.97265625,train
161_0,161,0,1,corrosion,0,450,8,878,1020,429,1013,434577,0.4144449234008789,0.42349457058242845,0.64794921875,0.50146484375,0.4189453125,0.9892578125,test
162_0,162,0,1,corrosion,0,348,16,441,428,94,413,38822,0.03702354431152344,0.22760290556900725,0.384765625,0.21630859375,0.091796875,0.4033203125,train
162_1,162,1,1,corrosion,0,392,444,491,1013,100,570,57000,0.05435943603515625,0.17543859649122806,0.4306640625,0.7109375,0.09765625,0.556640625,train
163_0,163,0,5,hide_craze,0,517,263,577,400,61,138,8418,0.008028030395507812,0.4420289855072464,0.53369140625,0.3232421875,0.0595703125,0.134765625,test
164_0,164,0,4,crack,0,386,413,689,691,304,279,84816,0.0808868408203125,1.0896057347670252,0.5244140625,0.53857421875,0.296875,0.2724609375,train
165_0,165,0,1,corrosion,0,256,502,750,1019,495,518,256410,0.24453163146972656,0.9555984555984556,0.49072265625,0.7421875,0.4833984375,0.505859375,validation
165_1,165,1,1,corrosion,0,208,31,481,486,274,456,124944,0.1191558837890625,0.6008771929824561,0.3359375,0.251953125,0.267578125,0.4453125,validation
166_0,166,0,0,craze,0,295,305,584,406,290,102,29580,0.028209686279296875,2.843137254901961,0.4287109375,0.3466796875,0.283203125,0.099609375,test
167_0,167,0,0,craze,0,422,14,898,800,477,787,375399,0.35800838470458984,0.6060991105463787,0.64404296875,0.39697265625,0.4658203125,0.7685546875,test
167_1,167,1,0,craze,0,181,8,341,300,161,293,47173,0.04498767852783203,0.5494880546075085,0.25439453125,0.14990234375,0.1572265625,0.2861328125,test
168_0,168,0,4,crack,0,391,414,694,685,304,272,82688,0.078857421875,1.1176470588235294,0.529296875,0.5361328125,0.296875,0.265625,train
169_0,169,0,2,surface_injure,0,462,308,592,374,131,67,8777,0.008370399475097656,1.955223880597015,0.51416015625,0.33251953125,0.1279296875,0.0654296875,validation
169_1,169,1,0,craze,0,637,333,959,456,323,124,40052,0.038196563720703125,2.6048387096774195,0.77880859375,0.384765625,0.3154296875,0.12109375,validation
170_0,170,0,1,corrosion,0,1,1,442,422,442,422,186524,0.17788314819335938,1.04739336492891,0.2158203125,0.2060546875,0.431640625,0.412109375,train
170_1,170,1,1,corrosion,0,455,272,748,661,294,390,114660,0.10934829711914062,0.7538461538461538,0.5869140625,0.455078125,0.287109375,0.380859375,train
170_2,170,2,1,corrosion,0,753,505,1023,863,271,359,97289,0.09278202056884766,0.754874651810585,0.86669921875,0.66748046875,0.2646484375,0.3505859375,train
171_0,171,0,5,hide_craze,0,58,475,186,1011,129,537,69273,0.06606388092041016,0.24022346368715083,0.11865234375,0.72509765625,0.1259765625,0.5244140625,train
171_1,171,1,5,hide_craze,0,176,94,336,484,161,391,62951,0.060034751892089844,0.4117647058823529,0.24951171875,0.28173828125,0.1572265625,0.3818359375,train
172_0,172,0,0,craze,0,294,260,731,545,438,286,125268,0.11946487426757812,1.5314685314685315,0.5,0.392578125,0.427734375,0.279296875,train
172_1,172,1,0,craze,0,756,570,1006,778,251,209,52459,0.05002880096435547,1.200956937799043,0.85986328125,0.65771484375,0.2451171875,0.2041015625,train
173_0,173,0,0,craze,0,94,635,1000,835,907,201,182307,0.17386150360107422,4.512437810945274,0.53369140625,0.71728515625,0.8857421875,0.1962890625,train
176_0,176,0,4,crack,0,347,103,406,286,60,184,11040,0.010528564453125,0.32608695652173914,0.3671875,0.189453125,0.05859375,0.1796875,train
176_1,176,1,4,crack,0,464,125,522,335,59,211,12449,0.011872291564941406,0.2796208530805687,0.48095703125,0.22412109375,0.0576171875,0.2060546875,train
177_0,177,0,0,craze,0,36,392,647,510,612,119,72828,0.06945419311523438,5.142857142857143,0.3330078125,0.43994140625,0.59765625,0.1162109375,train
178_0,178,0,2,surface_injure,0,600,469,742,744,143,276,39468,0.037639617919921875,0.5181159420289855,0.65478515625,0.591796875,0.1396484375,0.26953125,test
178_1,178,1,2,surface_injure,0,522,695,606,919,85,225,19125,0.01823902130126953,0.37777777777777777,0.55029296875,0.78759765625,0.0830078125,0.2197265625,test
178_2,178,2,2,surface_injure,0,433,5,578,766,146,762,111252,0.10609817504882812,0.19160104986876642,0.4931640625,0.3759765625,0.142578125,0.744140625,test
180_0,180,0,0,craze,0,287,444,550,928,264,485,128040,0.12210845947265625,0.5443298969072164,0.408203125,0.66943359375,0.2578125,0.4736328125,train
181_0,181,0,0,craze,0,8,480,1020,714,1013,235,238055,0.22702693939208984,4.31063829787234,0.50146484375,0.58251953125,0.9892578125,0.2294921875,train
182_0,182,0,4,crack,0,391,17,512,731,122,715,87230,0.08318901062011719,0.17062937062937064,0.4404296875,0.36474609375,0.119140625,0.6982421875,validation
183_0,183,0,4,crack,0,527,14,619,324,93,311,28923,0.02758312225341797,0.2990353697749196,0.55908203125,0.16455078125,0.0908203125,0.3037109375,train
183_1,183,1,4,crack,0,344,180,462,402,119,223,26537,0.025307655334472656,0.5336322869955157,0.39306640625,0.28369140625,0.1162109375,0.2177734375,train
184_0,184,0,0,craze,0,511,25,962,542,452,518,234136,0.22328948974609375,0.8725868725868726,0.71875,0.2763671875,0.44140625,0.505859375,train
184_1,184,1,0,craze,0,73,174,292,281,220,108,23760,0.0226593017578125,2.037037037037037,0.177734375,0.2216796875,0.21484375,0.10546875,train
185_0,185,0,5,hide_craze,0,398,474,750,502,353,29,10237,0.009762763977050781,12.172413793103448,0.56005859375,0.47607421875,0.3447265625,0.0283203125,train
185_1,185,1,5,hide_craze,0,122,474,314,497,193,24,4632,0.00441741943359375,8.041666666666666,0.21240234375,0.4736328125,0.1884765625,0.0234375,train
186_0,186,0,3,thunderstrike,0,94,345,870,844,777,500,388500,0.3705024719238281,1.554,0.47021484375,0.580078125,0.7587890625,0.48828125,train
187_0,187,0,4,crack,0,119,186,305,311,187,126,23562,0.022470474243164062,1.4841269841269842,0.20654296875,0.2421875,0.1826171875,0.123046875,validation
187_1,187,1,4,crack,0,595,53,761,200,167,148,24716,0.023571014404296875,1.1283783783783783,0.66162109375,0.123046875,0.1630859375,0.14453125,validation
188_0,188,0,4,crack,0,272,392,316,592,45,201,9045,0.008625984191894531,0.22388059701492538,0.28662109375,0.47998046875,0.0439453125,0.1962890625,train
188_1,188,1,4,crack,0,430,253,566,547,137,295,40415,0.038542747497558594,0.46440677966101696,0.48583984375,0.39013671875,0.1337890625,0.2880859375,train
190_0,190,0,2,surface_injure,0,219,522,595,908,377,387,145899,0.13914012908935547,0.9741602067183462,0.39697265625,0.69775390625,0.3681640625,0.3779296875,train
192_0,192,0,2,surface_injure,0,328,550,377,600,50,51,2550,0.0024318695068359375,0.9803921568627451,0.34375,0.56103515625,0.048828125,0.0498046875,train
192_1,192,1,5,hide_craze,0,539,517,600,539,62,23,1426,0.0013599395751953125,2.6956521739130435,0.5556640625,0.51513671875,0.060546875,0.0224609375,train
192_2,192,2,5,hide_craze,0,616,493,989,543,374,51,19074,0.018190383911132812,7.333333333333333,0.783203125,0.50537109375,0.365234375,0.0498046875,train
193_0,193,0,0,craze,0,581,299,759,477,179,179,32041,0.030556678771972656,1.0,0.65380859375,0.37841796875,0.1748046875,0.1748046875,train
194_0,194,0,3,thunderstrike,0,773,300,898,406,126,107,13482,0.012857437133789062,1.1775700934579438,0.8154296875,0.34423828125,0.123046875,0.1044921875,validation
194_1,194,1,3,thunderstrike,0,708,102,761,167,54,66,3564,0.003398895263671875,0.8181818181818182,0.716796875,0.130859375,0.052734375,0.064453125,validation
195_0,195,0,0,craze,0,227,319,584,410,358,92,32936,0.03141021728515625,3.891304347826087,0.3955078125,0.35546875,0.349609375,0.08984375,train
198_0,198,0,0,craze,0,387,60,998,922,612,863,528156,0.5036888122558594,0.709154113557358,0.67578125,0.47900390625,0.59765625,0.8427734375,test
198_1,198,1,5,hide_craze,0,84,378,366,438,283,61,17263,0.016463279724121094,4.639344262295082,0.21923828125,0.39794921875,0.2763671875,0.0595703125,test
199_0,199,0,4,crack,0,523,286,625,974,103,689,70967,0.06767940521240234,0.14949201741654572,0.56005859375,0.61474609375,0.1005859375,0.6728515625,train
200_0,200,0,2,surface_injure,0,253,292,333,347,81,56,4536,0.00432586669921875,1.4464285714285714,0.28564453125,0.3115234375,0.0791015625,0.0546875,train
200_1,200,1,2,surface_injure,0,275,470,344,517,70,48,3360,0.003204345703125,1.4583333333333333,0.3017578125,0.4814453125,0.068359375,0.046875,train
201_0,201,0,4,crack,0,356,99,394,308,39,210,8190,0.0078105926513671875,0.18571428571428572,0.36572265625,0.1982421875,0.0380859375,0.205078125,train
201_1,201,1,4,crack,0,472,120,512,350,41,231,9471,0.009032249450683594,0.1774891774891775,0.47998046875,0.22900390625,0.0400390625,0.2255859375,train
203_0,203,0,4,crack,0,284,66,433,200,150,135,20250,0.019311904907226562,1.1111111111111112,0.349609375,0.12939453125,0.146484375,0.1318359375,validation
203_1,203,1,4,crack,0,742,202,897,300,156,99,15444,0.014728546142578125,1.5757575757575757,0.7998046875,0.24462890625,0.15234375,0.0966796875,validation
204_0,204,0,3,thunderstrike,0,703,113,806,156,104,44,4576,0.004364013671875,2.3636363636363638,0.736328125,0.130859375,0.1015625,0.04296875,train
205_0,205,0,1,corrosion,0,3,217,391,314,389,98,38122,0.03635597229003906,3.9693877551020407,0.19189453125,0.2587890625,0.3798828125,0.095703125,validation
205_1,205,1,1,corrosion,0,405,269,900,428,496,160,79360,0.07568359375,3.1,0.63671875,0.33984375,0.484375,0.15625,validation
205_2,205,2,3,thunderstrike,0,836,594,889,708,54,115,6210,0.0059223175048828125,0.46956521739130436,0.841796875,0.63525390625,0.052734375,0.1123046875,validation
206_0,206,0,4,crack,0,528,274,587,747,60,474,28440,0.02712249755859375,0.12658227848101267,0.5439453125,0.498046875,0.05859375,0.462890625,train
207_0,207,0,1,corrosion,0,369,688,714,910,346,223,77158,0.07358360290527344,1.5515695067264574,0.5283203125,0.77978515625,0.337890625,0.2177734375,train
207_1,207,1,1,corrosion,0,631,49,861,658,231,610,140910,0.1343822479248047,0.37868852459016394,0.72802734375,0.3447265625,0.2255859375,0.595703125,train
208_0,208,0,2,surface_injure,0,502,524,845,747,344,224,77056,0.073486328125,1.5357142857142858,0.6572265625,0.6201171875,0.3359375,0.21875,train
209_0,209,0,5,hide_craze,0,25,372,473,436,449,65,29185,0.027832984924316406,6.907692307692308,0.24267578125,0.39404296875,0.4384765625,0.0634765625,test
211_0,211,0,4,crack,0,462,170,697,245,236,76,17936,0.0171051025390625,3.1052631578947367,0.5654296875,0.2021484375,0.23046875,0.07421875,train
211_1,211,1,4,crack,0,527,431,833,663,307,233,71531,0.06821727752685547,1.3175965665236051,0.66357421875,0.53369140625,0.2998046875,0.2275390625,train
212_0,212,0,4,crack,0,331,399,650,720,320,322,103040,0.0982666015625,0.9937888198757764,0.478515625,0.5458984375,0.3125,0.314453125,train
213_0,213,0,0,craze,0,11,661,686,1024,676,364,246064,0.2346649169921875,1.8571428571428572,0.33984375,0.822265625,0.66015625,0.35546875,train
214_0,214,0,0,craze,0,72,400,942,886,871,487,424177,0.4045267105102539,1.788501026694045,0.49462890625,0.62744140625,0.8505859375,0.4755859375,test
215_0,215,0,0,craze,0,584,725,998,825,415,101,41915,0.03997325897216797,4.108910891089109,0.77197265625,0.75634765625,0.4052734375,0.0986328125,train
216_0,216,0,4,crack,0,478,111,556,175,79,65,5135,0.004897117614746094,1.2153846153846153,0.50439453125,0.13916015625,0.0771484375,0.0634765625,test
217_0,217,0,2,surface_injure,0,834,514,891,713,58,200,11600,0.0110626220703125,0.29,0.841796875,0.5986328125,0.056640625,0.1953125,test
218_0,218,0,1,corrosion,0,5,436,377,492,373,57,21261,0.02027606964111328,6.543859649122807,0.18603515625,0.45263671875,0.3642578125,0.0556640625,train
218_1,218,1,1,corrosion,0,394,441,1022,560,629,120,75480,0.07198333740234375,5.241666666666666,0.69091796875,0.48828125,0.6142578125,0.1171875,train
219_0,219,0,0,craze,0,506,147,1014,877,509,731,372079,0.3548421859741211,0.6963064295485636,0.74169921875,0.49951171875,0.4970703125,0.7138671875,validation
219_1,219,1,0,craze,0,269,267,447,542,179,276,49404,0.047115325927734375,0.6485507246376812,0.34912109375,0.39453125,0.1748046875,0.26953125,validation
219_2,219,2,0,craze,0,5,242,117,438,113,197,22261,0.02122974395751953,0.5736040609137056,0.05908203125,0.33154296875,0.1103515625,0.1923828125,validation
220_0,220,0,5,hide_craze,0,253,524,531,874,279,351,97929,0.09339237213134766,0.7948717948717948,0.38232421875,0.68212890625,0.2724609375,0.3427734375,train
220_1,220,1,5,hide_craze,0,545,116,711,527,167,412,68804,0.06561660766601562,0.4053398058252427,0.61279296875,0.3134765625,0.1630859375,0.40234375,train
221_0,221,0,4,crack,0,762,111,881,280,120,170,20400,0.0194549560546875,0.7058823529411765,0.8017578125,0.1904296875,0.1171875,0.166015625,train
221_1,221,1,4,crack,0,898,588,1022,753,125,166,20750,0.019788742065429688,0.7530120481927711,0.93701171875,0.654296875,0.1220703125,0.162109375,train
222_0,222,0,2,surface_injure,0,459,566,703,831,245,266,65170,0.06215095520019531,0.9210526315789473,0.56689453125,0.681640625,0.2392578125,0.259765625,train
222_1,222,1,2,surface_injure,0,483,139,556,289,74,151,11174,0.010656356811523438,0.4900662251655629,0.5068359375,0.20849609375,0.072265625,0.1474609375,train
223_0,223,0,3,thunderstrike,0,394,458,573,728,180,271,48780,0.046520233154296875,0.6642066420664207,0.4716796875,0.57861328125,0.17578125,0.2646484375,train
224_0,224,0,5,hide_craze,0,12,660,845,930,834,271,226014,0.2155437469482422,3.077490774907749,0.41796875,0.77587890625,0.814453125,0.2646484375,test
225_0,225,0,4,crack,0,372,1,497,364,126,364,45864,0.04373931884765625,0.34615384615384615,0.423828125,0.177734375,0.123046875,0.35546875,validation
226_0,226,0,4,crack,0,961,466,1024,564,64,99,6336,0.00604248046875,0.6464646464646465,0.96875,0.50244140625,0.0625,0.0966796875,train
227_0,227,0,1,corrosion,0,494,766,558,1020,65,255,16575,0.015807151794433594,0.2549019607843137,0.51318359375,0.87158203125,0.0634765625,0.2490234375,train
228_0,228,0,5,hide_craze,0,312,320,389,399,78,80,6240,0.005950927734375,0.975,0.341796875,0.3505859375,0.076171875,0.078125,test
228_1,228,1,5,hide_craze,0,527,519,653,627,127,109,13843,0.013201713562011719,1.165137614678899,0.57568359375,0.55908203125,0.1240234375,0.1064453125,test
229_0,229,0,4,crack,0,334,30,644,411,311,382,118802,0.11329841613769531,0.8141361256544503,0.47705078125,0.21484375,0.3037109375,0.373046875,train
230_0,230,0,1,corrosion,0,234,470,342,1010,109,541,58969,0.056237220764160156,0.20147874306839186,0.28076171875,0.72216796875,0.1064453125,0.5283203125,validation
230_1,230,1,1,corrosion,0,311,14,430,460,120,447,53640,0.05115509033203125,0.2684563758389262,0.361328125,0.23095703125,0.1171875,0.4365234375,validation
231_0,231,0,4,crack,0,628,417,867,577,240,161,38640,0.0368499755859375,1.4906832298136645,0.7294921875,0.48486328125,0.234375,0.1572265625,train
232_0,232,0,3,thunderstrike,0,675,280,787,322,113,43,4859,0.004633903503417969,2.627906976744186,0.71337890625,0.29345703125,0.1103515625,0.0419921875,train
234_0,234,0,2,surface_injure,0,370,414,545,631,176,218,38368,0.036590576171875,0.8073394495412844,0.4462890625,0.509765625,0.171875,0.212890625,test
234_1,234,1,5,hide_craze,0,200,95,372,466,173,372,64356,0.061374664306640625,0.4650537634408602,0.27880859375,0.2734375,0.1689453125,0.36328125,test
234_2,234,2,5,hide_craze,0,394,161,648,377,255,217,55335,0.052771568298339844,1.1751152073732718,0.50830078125,0.26220703125,0.2490234375,0.2119140625,test
234_3,234,3,5,hide_craze,0,512,667,675,822,164,156,25584,0.0243988037109375,1.0512820512820513,0.5791015625,0.7265625,0.16015625,0.15234375,test
234_4,234,4,5,hide_craze,0,521,354,770,486,250,133,33250,0.03170967102050781,1.8796992481203008,0.6298828125,0.40966796875,0.244140625,0.1298828125,test
236_0,236,0,0,craze,0,122,203,287,294,166,92,15272,0.01456451416015625,1.8043478260869565,0.19921875,0.2421875,0.162109375,0.08984375,train
236_1,236,1,0,craze,0,756,642,900,749,145,108,15660,0.014934539794921875,1.3425925925925926,0.80810546875,0.6787109375,0.1416015625,0.10546875,train
237_0,237,0,2,surface_injure,0,216,491,252,533,37,43,1591,0.0015172958374023438,0.8604651162790697,0.22802734375,0.49951171875,0.0361328125,0.0419921875,train
237_1,237,1,5,hide_craze,0,359,444,664,492,306,49,14994,0.014299392700195312,6.244897959183674,0.4990234375,0.45654296875,0.298828125,0.0478515625,train
238_0,238,0,4,crack,0,106,172,294,316,189,145,27405,0.02613544464111328,1.303448275862069,0.19482421875,0.23779296875,0.1845703125,0.1416015625,test
238_1,238,1,4,crack,0,578,49,767,206,190,158,30020,0.028629302978515625,1.2025316455696202,0.65625,0.1240234375,0.185546875,0.154296875,test
239_0,239,0,1,corrosion,0,5,461,509,570,505,110,55550,0.05297660827636719,4.590909090909091,0.25048828125,0.5029296875,0.4931640625,0.107421875,train
239_1,239,1,1,corrosion,0,530,441,1022,510,493,70,34510,0.03291130065917969,7.042857142857143,0.75732421875,0.4638671875,0.4814453125,0.068359375,train
240_0,240,0,5,hide_craze,0,6,708,173,889,168,182,30576,0.0291595458984375,0.9230769230769231,0.0869140625,0.779296875,0.1640625,0.177734375,train
240_1,240,1,5,hide_craze,0,314,472,358,703,45,232,10440,0.00995635986328125,0.1939655172413793,0.32763671875,0.5732421875,0.0439453125,0.2265625,train
