pair_id,image_a,image_b,exact_duplicate,pixel_duplicate,perceptual_distance,split_a,split_b,cross_split,annotation_class_jaccard,annotation_object_count_agreement,thumbnail_raw_mae,thumbnail_intensity_correlation,thumbnail_normalized_mae,recommended_decision,review_status,priority_rank
pair-0063,402.jpg,460.jpg,False,False,0,train,train,False,1.0,True,0.046209597120098034,0.9997085258231022,0.016191485672735637,pending_review,pending_review,182
pair-0038,92.jpg,460.jpg,False,False,0,train,train,False,1.0,True,0.04738338694852941,0.9993789677983306,0.022239361814993232,pending_review,pending_review,183
pair-0039,92.jpg,568.jpg,False,False,0,train,train,False,1.0,True,0.0025725719975490196,0.9993519371443131,0.022563157893979998,pending_review,pending_review,184
pair-0052,286.jpg,840.jpg,False,False,0,train,train,False,1.0,True,0.1694891237745098,0.9993399683060442,0.02798430842303339,pending_review,pending_review,185
pair-0037,92.jpg,402.jpg,False,False,0,train,train,False,1.0,True,0.0026731004901960776,0.9990226919443358,0.024754032775352056,pending_review,pending_review,186
pair-0043,119.jpg,754.jpg,False,False,0,train,train,False,0.5,False,0.20868853400735296,0.9986362661898834,0.025066836477314475,pending_review,pending_review,187
pair-0060,328.jpg,860.jpg,False,False,0,train,train,False,1.0,False,0.036948529411764706,0.9981085962029957,0.021713625105720075,pending_review,pending_review,188
pair-0057,311.jpg,860.jpg,False,False,0,train,train,False,1.0,False,0.03709022671568628,0.9979884485799233,0.023935313035090857,pending_review,pending_review,189
pair-0073,651.jpg,1003.jpg,False,False,0,train,train,False,1.0,True,0.04756146599264706,0.9967795929145172,0.060783163387518005,pending_review,pending_review,190
pair-0069,568.jpg,921.jpg,False,False,0,train,train,False,1.0,True,0.1607364430147059,0.9961040082873464,0.06575434241033778,pending_review,pending_review,191
pair-0068,460.jpg,921.jpg,False,False,0,train,train,False,1.0,True,0.14286726409313724,0.9960900749938031,0.06533200886132856,pending_review,pending_review,192
pair-0065,402.jpg,921.jpg,False,False,0,train,train,False,1.0,True,0.16048464307598043,0.9960344975992885,0.06686193868033936,pending_review,pending_review,193
pair-0040,92.jpg,921.jpg,False,False,0,train,train,False,1.0,True,0.16162205116421569,0.9957666887572452,0.06917042817845699,pending_review,pending_review,194
pair-0055,307.jpg,777.jpg,False,False,0,train,train,False,1.0,False,0.12489755667892155,0.9948509357957112,0.0617590668236139,pending_review,pending_review,195
pair-0050,160.jpg,307.jpg,False,False,0,train,train,False,1.0,False,0.06812002144607843,0.9910826861707762,0.10003479701492302,pending_review,pending_review,196
pair-0051,160.jpg,777.jpg,False,False,0,train,train,False,1.0,True,0.10609202665441175,0.9848921311523884,0.13512881518151815,pending_review,pending_review,197
pair-0044,127.jpg,760.jpg,False,False,0,train,train,False,1.0,True,0.3956054687500001,0.9843469444709572,0.05710971860191836,pending_review,pending_review,198
pair-0054,298.jpg,777.jpg,False,False,0,train,train,False,1.0,False,0.08397192861519608,0.9806055031732952,0.1731773207305658,pending_review,pending_review,199
pair-0036,31.jpg,249.jpg,False,False,0,train,train,False,1.0,True,0.29667681525735284,0.9776175658978281,0.11674964662870788,pending_review,pending_review,200
pair-0042,116.jpg,753.jpg,False,False,0,train,train,False,1.0,True,0.26995251225490197,0.9673089564204586,0.1643807798823507,pending_review,pending_review,201
pair-0053,298.jpg,307.jpg,False,False,0,train,train,False,1.0,True,0.20886948529411764,0.9622222580371441,0.22659916450500833,pending_review,pending_review,202
pair-0049,160.jpg,298.jpg,False,False,0,train,train,False,1.0,False,0.19006395526960784,0.9398656982660086,0.2920372774346539,pending_review,pending_review,203
pair-0047,144.jpg,766.jpg,False,False,0,train,train,False,1.0,True,0.3231608072916667,0.8340673309976488,0.47234391987482804,pending_review,pending_review,204
pair-0070,617.jpg,984.jpg,False,False,0,train,train,False,1.0,True,0.26108781403186276,0.5054199161364623,0.7560979023507807,pending_review,pending_review,205
pair-0048,149.jpg,770.jpg,False,False,0,train,train,False,1.0,True,0.45199237898284306,0.45511943055895937,0.8556847053960402,pending_review,pending_review,206
pair-0071,631.jpg,766.jpg,False,False,0,train,train,False,0.0,False,0.27337814031862745,0.04398239539016663,1.081515774674024,pending_review,pending_review,207
pair-0046,144.jpg,631.jpg,False,False,0,train,train,False,0.0,False,0.12239296109068626,-0.012518744192295626,1.0235580384986558,pending_review,pending_review,208
pair-0126,482.jpg,928.jpg,False,False,1,train,train,False,1.0,True,0.07190659466911765,0.9999637053319201,0.0067156268778613745,pending_review,pending_review,209
pair-0120,237.jpg,820.jpg,False,False,1,train,train,False,1.0,True,0.17985791973039217,0.9997642142432919,0.014466928587007242,pending_review,pending_review,210
pair-0118,218.jpg,399.jpg,False,False,1,train,train,False,1.0,True,0.0028990502450980385,0.9997302261280152,0.013918492573279406,pending_review,pending_review,211
pair-0137,680.jpg,1016.jpg,False,False,1,train,train,False,1.0,True,0.21216203278186274,0.9996871043377957,0.018927137088209228,pending_review,pending_review,212
pair-0116,191.jpg,794.jpg,False,False,1,test,test,False,1.0,True,0.28249751072303925,0.9996089014013115,0.022305799269455855,pending_review,pending_review,213
pair-0107,126.jpg,759.jpg,False,False,1,train,train,False,1.0,True,0.28807540594362746,0.9995771457392139,0.02385380538901178,pending_review,pending_review,214
pair-0105,85.jpg,1057.jpg,False,False,1,train,train,False,1.0,True,0.3557578890931372,0.9992536041745,0.0315813699201183,pending_review,pending_review,215
pair-0117,208.jpg,353.jpg,False,False,1,train,train,False,1.0,True,0.11314338235294119,0.9990899559816351,0.029149697610907417,pending_review,pending_review,216
pair-0106,104.jpg,586.jpg,False,False,1,train,train,False,1.0,True,0.001582605698529411,0.9990308043515987,0.02301487482670469,pending_review,pending_review,217
pair-0113,174.jpg,366.jpg,False,False,1,train,train,False,1.0,True,0.002603209252450979,0.9982322623587425,0.04225729103845136,pending_review,pending_review,218
pair-0138,704.jpg,1031.jpg,False,False,1,test,test,False,1.0,True,0.07855487898284313,0.9980624180592877,0.03534475215846852,pending_review,pending_review,219
pair-0125,466.jpg,924.jpg,False,False,1,train,train,False,1.0,True,0.2554716222426471,0.9979342065297789,0.02876811147029073,pending_review,pending_review,220
pair-0128,531.jpg,948.jpg,False,False,1,train,train,False,1.0,True,0.07527669270833333,0.9977534376552301,0.04993659075781132,pending_review,pending_review,221
pair-0141,802.jpg,873.jpg,False,False,1,train,train,False,1.0,True,0.14952512254901962,0.9972804325892795,0.042740766103552486,pending_review,pending_review,222
pair-0115,179.jpg,506.jpg,False,False,1,train,train,False,1.0,True,0.033219401041666666,0.9963382212857502,0.037946327102072755,pending_review,pending_review,223
pair-0130,557.jpg,958.jpg,False,False,1,train,train,False,1.0,True,0.2671109068627451,0.9950145576063196,0.0821562357407023,pending_review,pending_review,224
pair-0121,243.jpg,253.jpg,False,False,1,validation,validation,False,1.0,True,0.0009325214460784326,0.9898020030098277,0.0369362795322769,pending_review,pending_review,225
pair-0114,174.jpg,872.jpg,False,False,1,train,train,False,1.0,True,0.22898092830882355,0.9854949484618816,0.09468517107827568,pending_review,pending_review,226
pair-0102,53.jpg,506.jpg,False,False,1,train,train,False,1.0,True,0.28011163449754894,0.9846332334192154,0.09795815071752086,pending_review,pending_review,227
pair-0127,516.jpg,942.jpg,False,False,1,train,train,False,1.0,True,0.1270431219362745,0.9840138868457409,0.1341980689484738,pending_review,pending_review,228
pair-0122,264.jpg,335.jpg,False,False,1,train,train,False,1.0,True,0.20177791819852944,0.9766286267395395,0.15705685267862973,pending_review,pending_review,229
pair-0119,236.jpg,396.jpg,False,False,1,train,train,False,1.0,True,0.22983781403186276,0.976331370521508,0.16618986513943063,pending_review,pending_review,230
pair-0103,81.jpg,175.jpg,False,False,1,test,test,False,1.0,True,0.21878542432598036,0.9722546838816027,0.1836219366589768,pending_review,pending_review,231
pair-0104,85.jpg,381.jpg,False,False,1,train,train,False,1.0,True,0.01343539368872549,0.9542107380888436,0.16182618443046773,pending_review,pending_review,232
pair-0132,589.jpg,973.jpg,False,False,1,train,train,False,1.0,True,0.20493164062500002,0.9441115936013357,0.24184588509804367,pending_review,pending_review,233
pair-0129,543.jpg,956.jpg,False,False,1,validation,validation,False,1.0,False,0.24081361060049022,0.9165933892178356,0.3211370345552639,pending_review,pending_review,234
pair-0108,143.jpg,567.jpg,False,False,1,validation,validation,False,1.0,True,0.0286065793504902,0.8806074615976354,0.185212416630453,pending_review,pending_review,235
pair-0131,579.jpg,968.jpg,False,False,1,train,train,False,1.0,True,0.30220683976715684,0.8225691854675582,0.4920618642712592,pending_review,pending_review,236
pair-0133,617.jpg,631.jpg,False,False,1,train,train,False,0.0,True,0.2245998008578431,0.740546410967323,0.3753793258870747,pending_review,pending_review,237
pair-0123,301.jpg,631.jpg,False,False,1,train,train,False,1.0,True,0.12104970894607843,0.6641863053973577,0.6461634839501054,pending_review,pending_review,238
pair-0135,631.jpg,833.jpg,False,False,1,train,train,False,0.0,False,0.3952847349877452,0.46404365023863364,0.6651170482102602,pending_review,pending_review,239
pair-0124,301.jpg,766.jpg,False,False,1,train,train,False,0.0,False,0.24213962928921567,0.45177574703494205,0.8172267172739055,pending_review,pending_review,240
pair-0109,144.jpg,301.jpg,False,False,1,train,train,False,0.0,False,0.17358589920343137,0.3451534386530148,0.9179793135252696,pending_review,pending_review,241
pair-0134,617.jpg,766.jpg,False,False,1,train,train,False,1.0,False,0.1183938419117647,0.23710895533006046,1.0349763842120725,pending_review,pending_review,242
pair-0110,144.jpg,617.jpg,False,False,1,train,train,False,1.0,False,0.29819718903186276,0.13400334351722004,1.030039832655734,pending_review,pending_review,243
pair-0140,766.jpg,984.jpg,False,False,1,train,train,False,1.0,False,0.2091404335171569,0.11539147455819297,0.9133069473630966,pending_review,pending_review,244
pair-0111,144.jpg,833.jpg,False,False,1,train,train,False,0.0,False,0.4424364276960784,0.09034040273309923,1.088562434908229,pending_review,pending_review,245
pair-0112,144.jpg,984.jpg,False,False,1,train,train,False,1.0,False,0.5320638020833333,0.08201755429683671,0.7802212019276664,pending_review,pending_review,246
pair-0136,631.jpg,984.jpg,False,False,1,train,train,False,0.0,True,0.4822773054534314,0.08183004379400724,0.8100445251096919,pending_review,pending_review,247
pair-0139,766.jpg,833.jpg,False,False,1,train,train,False,0.0,False,0.17395163143382353,0.0753635126385615,1.0905118721784335,pending_review,pending_review,248
pair-0210,391.jpg,892.jpg,False,False,2,train,train,False,1.0,True,0.0855114506740196,0.9999655652668284,0.006773671848259758,pending_review,pending_review,249
pair-0211,406.jpg,900.jpg,False,False,2,train,train,False,1.0,True,0.30741038602941173,0.9999249504467359,0.008981650943941603,pending_review,pending_review,250
pair-0221,690.jpg,1023.jpg,False,False,2,train,train,False,1.0,True,0.04905215992647059,0.9998651258461808,0.013446083558596923,pending_review,pending_review,251
pair-0178,35.jpg,870.jpg,False,False,2,train,train,False,1.0,True,0.35595990349264706,0.9998277674786912,0.015074630832388733,pending_review,pending_review,252
pair-0222,713.jpg,1038.jpg,False,False,2,train,train,False,1.0,True,0.17216509650735295,0.9997184533508505,0.015940586552371093,pending_review,pending_review,253
pair-0212,426.jpg,904.jpg,False,False,2,train,train,False,1.0,True,0.16416494332107845,0.9996969874267995,0.018541386432320048,pending_review,pending_review,254
pair-0220,688.jpg,1021.jpg,False,False,2,train,train,False,1.0,True,0.1496840533088235,0.9996506674965602,0.02071112942727421,pending_review,pending_review,255
pair-0194,187.jpg,831.jpg,False,False,2,validation,validation,False,1.0,True,0.0033308440563725485,0.9995115309852164,0.023898082289279907,pending_review,pending_review,256
pair-0197,227.jpg,814.jpg,False,False,2,train,train,False,1.0,True,0.26755514705882355,0.9995091151377897,0.02337291342259349,pending_review,pending_review,257
pair-0181,104.jpg,594.jpg,False,False,2,train,train,False,1.0,True,0.0194891237745098,0.9990363620072001,0.02730087995461295,pending_review,pending_review,258
pair-0183,137.jpg,763.jpg,False,False,2,train,train,False,1.0,True,0.2488999310661765,0.9986792418439514,0.039294403395034726,pending_review,pending_review,259
pair-0208,383.jpg,886.jpg,False,False,2,train,train,False,1.0,True,0.6307473575367648,0.9986706795448704,0.036083831653466555,pending_review,pending_review,260
pair-0182,137.jpg,264.jpg,False,False,2,train,train,False,1.0,True,0.039921300551470584,0.998646825865171,0.027699276751647045,pending_review,pending_review,261
pair-0200,298.jpg,845.jpg,False,False,2,train,train,False,1.0,True,0.5711320465686274,0.9985187962713382,0.03555652125381041,pending_review,pending_review,262
pair-0213,477.jpg,926.jpg,False,False,2,train,train,False,1.0,True,0.4273600260416667,0.9981630116040497,0.03983969575441701,pending_review,pending_review,263
pair-0198,244.jpg,825.jpg,False,False,2,train,train,False,1.0,True,0.020143995098039193,0.9973684490680729,0.0502693957237993,pending_review,pending_review,264
pair-0199,264.jpg,763.jpg,False,False,2,train,train,False,1.0,True,0.24961894914215685,0.9973562033204869,0.04682967582464048,pending_review,pending_review,265
pair-0177,2.jpg,799.jpg,False,False,2,train,train,False,1.0,True,0.10732421875,0.997102339003744,0.03451174707057903,pending_review,pending_review,266
pair-0196,218.jpg,808.jpg,False,False,2,train,train,False,1.0,True,0.30493834252450985,0.9962427585163484,0.047515814231824396,pending_review,pending_review,267
pair-0179,47.jpg,139.jpg,False,False,2,train,train,False,1.0,True,0.25908873314950975,0.9954898716809839,0.050537783437462264,pending_review,pending_review,268
pair-0205,352.jpg,366.jpg,False,False,2,train,train,False,1.0,True,0.003605621936274509,0.9953562376032102,0.05952376027699245,pending_review,pending_review,269
pair-0209,387.jpg,888.jpg,False,False,2,train,train,False,1.0,True,0.21476524203431374,0.9948221317326991,0.03856047618466733,pending_review,pending_review,270
pair-0180,53.jpg,179.jpg,False,False,2,train,train,False,1.0,True,0.2805702359068627,0.9909369084682744,0.08144837900694157,pending_review,pending_review,271
pair-0214,522.jpg,944.jpg,False,False,2,train,train,False,1.0,True,0.17199946384803924,0.9891743305184113,0.09243486552340763,pending_review,pending_review,272
pair-0223,722.jpg,1043.jpg,False,False,2,train,train,False,1.0,True,0.1509143305759804,0.9888367832215281,0.10614479551756581,pending_review,pending_review,273
pair-0206,366.jpg,872.jpg,False,False,2,train,train,False,1.0,True,0.22983206954656865,0.988198038948053,0.08912016448176453,pending_review,pending_review,274
pair-0215,612.jpg,982.jpg,False,False,2,train,train,False,1.0,True,0.193359375,0.9814180580614769,0.13088788796324158,pending_review,pending_review,275
pair-0188,145.jpg,767.jpg,False,False,2,train,train,False,1.0,True,0.2050857843137255,0.9812728151196207,0.157238924906692,pending_review,pending_review,276
pair-0227,777.jpg,845.jpg,False,False,2,train,train,False,1.0,False,0.4871601179534314,0.9803975647238421,0.17208577062366648,pending_review,pending_review,277
pair-0195,199.jpg,798.jpg,False,False,2,train,train,False,1.0,True,0.13594898897058824,0.9801766539489722,0.14106976500267854,pending_review,pending_review,278
pair-0204,307.jpg,845.jpg,False,False,2,train,train,False,1.0,True,0.3647997089460784,0.9625265120655628,0.2252615378330591,pending_review,pending_review,279
pair-0207,381.jpg,1057.jpg,False,False,2,train,train,False,1.0,True,0.3558986289828431,0.9535308038675686,0.1680350681198933,pending_review,pending_review,280
pair-0193,160.jpg,845.jpg,False,False,2,train,train,False,1.0,False,0.38106809129901964,0.9407530924035004,0.291106064194625,pending_review,pending_review,281
pair-0201,301.jpg,617.jpg,False,False,2,train,train,False,0.0,True,0.19178730085784315,0.7001776982329113,0.5877661793479967,pending_review,pending_review,282
pair-0190,151.jpg,766.jpg,False,False,2,train,train,False,1.0,False,0.2915307138480392,0.6039222706438303,0.700454635312004,pending_review,pending_review,283
pair-0229,1007.jpg,1008.jpg,False,False,2,train,train,False,1.0,True,0.007195925245098039,0.5209845049470209,0.1736023785250054,pending_review,pending_review,284
pair-0216,617.jpg,833.jpg,False,False,2,train,train,False,0.0,False,0.19676298253676472,0.4850092788894014,0.6260954989053955,pending_review,pending_review,285
pair-0184,144.jpg,151.jpg,False,False,2,train,train,False,1.0,False,0.18620461856617648,0.4637169671741224,0.7829473658448476,pending_review,pending_review,286
pair-0189,151.jpg,631.jpg,False,False,2,train,train,False,0.0,True,0.2410634957107843,0.45983252533940955,0.7889217172975025,pending_review,pending_review,287
pair-0202,301.jpg,833.jpg,False,False,2,train,train,False,0.0,False,0.37022729013480393,0.4593497768244922,0.6709703129073998,pending_review,pending_review,288
pair-0217,631.jpg,937.jpg,False,False,2,train,train,False,0.0,True,0.29969937193627455,0.3555018272381954,0.8608345619270807,pending_review,pending_review,289
pair-0192,151.jpg,937.jpg,False,False,2,train,train,False,0.0,True,0.3279258578431372,0.19744323552599005,1.0466753907192374,pending_review,pending_review,290
pair-0228,833.jpg,984.jpg,False,False,2,train,train,False,0.0,False,0.09611864276960784,0.1294211282856031,0.7918448446238788,pending_review,pending_review,291
pair-0185,144.jpg,937.jpg,False,False,2,train,train,False,0.0,False,0.34992819393382346,0.12831451241545816,1.1532688902422232,pending_review,pending_review,292
pair-0191,151.jpg,837.jpg,False,False,2,train,train,False,1.0,True,0.44464805453431366,0.12126101393070918,1.16313702906082,pending_review,pending_review,293
pair-0203,301.jpg,984.jpg,False,False,2,train,train,False,0.0,True,0.4510426240808823,0.09346415525817087,0.8371904743596783,pending_review,pending_review,294
pair-0218,631.jpg,963.jpg,False,False,2,train,train,False,0.0,True,0.4846775428921569,0.05690171329839475,0.7946379828733598,pending_review,pending_review,295
pair-0225,766.jpg,963.jpg,False,False,2,train,train,False,1.0,False,0.2119198069852941,0.04198083960775252,0.8987533651810762,pending_review,pending_review,296
pair-0187,144.jpg,1008.jpg,False,False,2,train,train,False,0.0,False,0.5335276884191176,0.02421611243468194,0.711261944224112,pending_review,pending_review,297
pair-0226,766.jpg,1008.jpg,False,False,2,train,train,False,0.0,False,0.21241383272058822,0.01999763782857961,0.8868188501682623,pending_review,pending_review,298
pair-0219,631.jpg,1008.jpg,False,False,2,train,train,False,1.0,True,0.48417777267156864,0.0014006063714413592,0.7819528221814843,pending_review,pending_review,299
pair-0186,144.jpg,963.jpg,False,False,2,train,train,False,1.0,False,0.5344640395220588,-0.010086582285063182,0.7412077166340227,pending_review,pending_review,300
pair-0224,766.jpg,937.jpg,False,False,2,train,train,False,0.0,False,0.20677657781862746,-0.024556831210882556,1.2472170122951152,pending_review,pending_review,301
pair-0327,435.jpg,908.jpg,False,False,3,train,train,False,1.0,True,0.18367130055147063,0.9999308144139736,0.009070885214303865,pending_review,pending_review,302
pair-0309,264.jpg,832.jpg,False,False,3,train,train,False,1.0,True,0.09337948069852942,0.9997855565319921,0.01654856118357579,pending_review,pending_review,303
pair-0329,554.jpg,957.jpg,False,False,3,train,train,False,1.0,True,0.25611979166666665,0.9997579163437611,0.015973982129875545,pending_review,pending_review,304
pair-0332,586.jpg,594.jpg,False,False,3,train,train,False,1.0,True,0.01928519454656863,0.9995600914228543,0.0215727062214372,pending_review,pending_review,305
pair-0321,355.jpg,855.jpg,False,False,3,train,train,False,1.0,True,0.17879518995098043,0.9987240930108159,0.03785152752876175,pending_review,pending_review,306
pair-0300,164.jpg,275.jpg,False,False,3,train,train,False,1.0,True,0.027689376531862743,0.9969538719221647,0.04496555844141145,pending_review,pending_review,307
pair-0325,399.jpg,808.jpg,False,False,3,train,train,False,1.0,True,0.30502068014705885,0.9958821387490344,0.05111779920910925,pending_review,pending_review,308
pair-0322,359.jpg,378.jpg,False,False,3,train,train,False,1.0,True,0.007990579044117648,0.9940536923709817,0.05202058766728629,pending_review,pending_review,309
pair-0304,174.jpg,352.jpg,False,False,3,train,train,False,1.0,True,0.0034610523897058818,0.992898396540449,0.06299149111333291,pending_review,pending_review,310
pair-0306,216.jpg,271.jpg,False,False,3,test,test,False,1.0,True,0.264031862745098,0.9846477318596347,0.1125362273311335,pending_review,pending_review,311
pair-0308,253.jpg,803.jpg,False,False,3,validation,validation,False,1.0,True,0.004332299325980397,0.978403954477813,0.11880142614925611,pending_review,pending_review,312
pair-0310,265.jpg,605.jpg,False,False,3,train,train,False,1.0,True,0.013037109375000001,0.9765508492580715,0.10649670261140551,pending_review,pending_review,313
pair-0307,220.jpg,810.jpg,False,False,3,train,train,False,1.0,True,0.18037492340686276,0.9760690046761191,0.1511437478881732,pending_review,pending_review,314
pair-0294,150.jpg,202.jpg,False,False,3,train,train,False,1.0,True,0.27347292432598036,0.9760015479306356,0.10691294330998768,pending_review,pending_review,315
pair-0284,137.jpg,335.jpg,False,False,3,train,train,False,1.0,True,0.2025218290441177,0.9739389922178829,0.16493382226173198,pending_review,pending_review,316
pair-0320,335.jpg,763.jpg,False,False,3,train,train,False,1.0,True,0.4513968673406863,0.9731493726256832,0.16235842609470114,pending_review,pending_review,317
pair-0333,593.jpg,921.jpg,False,False,3,train,train,False,1.0,True,0.09722924325980392,0.9710289582412877,0.21700264451734746,pending_review,pending_review,318
pair-0326,402.jpg,593.jpg,False,False,3,train,train,False,1.0,True,0.2387781479779412,0.9578714589321898,0.25462973878781064,pending_review,pending_review,319
pair-0330,568.jpg,593.jpg,False,False,3,train,train,False,1.0,True,0.23876570159313726,0.9576029395709802,0.2555116435370818,pending_review,pending_review,320
pair-0277,92.jpg,593.jpg,False,False,3,train,train,False,1.0,True,0.2386938955269608,0.9563530736128967,0.25892474033827373,pending_review,pending_review,321
pair-0328,460.jpg,593.jpg,False,False,3,train,train,False,1.0,True,0.24007735906862746,0.9562084113758228,0.2589671594262356,pending_review,pending_review,322
pair-0278,109.jpg,343.jpg,False,False,3,train,train,False,1.0,True,0.0690850949754902,0.9532437026109052,0.10720175790101609,pending_review,pending_review,323
pair-0279,109.jpg,466.jpg,False,False,3,train,train,False,1.0,True,0.017433555453431372,0.9438846935118895,0.13790446677791748,pending_review,pending_review,324
pair-0323,368.jpg,878.jpg,False,False,3,train,train,False,1.0,True,0.2664186963848039,0.9399833737004786,0.2940984641784551,pending_review,pending_review,325
pair-0295,150.jpg,804.jpg,False,False,3,train,train,False,1.0,True,0.3016793045343137,0.9292852182870555,0.2613391708033924,pending_review,pending_review,326
pair-0305,210.jpg,804.jpg,False,False,3,train,train,False,1.0,True,0.299072265625,0.9284295539504033,0.26854648471508896,pending_review,pending_review,327
pair-0301,170.jpg,782.jpg,False,False,3,train,train,False,1.0,True,0.35772441789215687,0.9203881061828749,0.23111256797219293,pending_review,pending_review,328
pair-0272,78.jpg,1054.jpg,False,False,3,train,train,False,1.0,True,0.3087335324754902,0.8807056386410365,0.39265442571650416,pending_review,pending_review,329
pair-0324,392.jpg,893.jpg,False,False,3,train,train,False,1.0,False,0.3978927313112745,0.8487653339589483,0.33047144247742977,pending_review,pending_review,330
pair-0275,83.jpg,711.jpg,False,False,3,train,train,False,0.0,False,0.18189912683823528,0.7745660298969878,0.47187675851599375,pending_review,pending_review,331
pair-0318,313.jpg,852.jpg,False,False,3,train,train,False,1.0,True,0.39359106924019616,0.7700201871302772,0.513315326152592,pending_review,pending_review,332
pair-0276,83.jpg,1003.jpg,False,False,3,train,train,False,0.0,False,0.10531077665441177,0.7084104327835835,0.5060016909092643,pending_review,pending_review,333
pair-0274,83.jpg,651.jpg,False,False,3,train,train,False,0.0,False,0.15246438419117647,0.6904148419959166,0.533980442018914,pending_review,pending_review,334
pair-0338,624.jpg,990.jpg,False,False,3,train,train,False,1.0,True,0.3469621246936274,0.6686654079046772,0.593524178821941,pending_review,pending_review,335
pair-0282,127.jpg,766.jpg,False,False,3,train,train,False,0.0,False,0.17785405177696076,0.6684651305875097,0.6127945411434479,pending_review,pending_review,336
pair-0291,149.jpg,631.jpg,False,False,3,train,train,False,1.0,True,0.12927389705882353,0.6543114143152857,0.5710945093983104,pending_review,pending_review,337
pair-0344,760.jpg,766.jpg,False,False,3,train,train,False,0.0,False,0.560955690870098,0.6478879864309279,0.6321478698529963,pending_review,pending_review,338
pair-0273,83.jpg,110.jpg,False,False,3,train,train,False,0.0,False,0.2658815870098039,0.6174074968161684,0.45490627041978315,pending_review,pending_review,339
pair-0297,151.jpg,617.jpg,False,False,3,train,train,False,1.0,True,0.26273169424019605,0.5782075816983857,0.7146039350110536,pending_review,pending_review,340
pair-0341,631.jpg,770.jpg,False,False,3,train,train,False,1.0,True,0.4510943244485295,0.5477843174226994,0.6097170804824514,pending_review,pending_review,341
pair-0303,171.jpg,766.jpg,False,False,3,train,train,False,1.0,False,0.1407733992034314,0.49101742222397377,0.8204526574204671,pending_review,pending_review,342
pair-0296,151.jpg,301.jpg,False,False,3,train,train,False,0.0,True,0.22857689950980392,0.4906814851820944,0.8430005599834609,pending_review,pending_review,343
pair-0302,171.jpg,631.jpg,False,False,3,train,train,False,0.0,False,0.140170228247549,0.4641524952042574,0.8062018594048723,pending_review,pending_review,344
pair-0348,833.jpg,937.jpg,False,False,3,train,train,False,1.0,False,0.15404890471813726,0.4594820409556597,0.823013127000057,pending_review,pending_review,345
pair-0334,617.jpg,937.jpg,False,False,3,train,train,False,0.0,True,0.17219669117647057,0.43041892978766616,0.8568225160462698,pending_review,pending_review,346
pair-0280,127.jpg,144.jpg,False,False,3,train,train,False,0.0,False,0.2055395986519608,0.41378279990752287,0.8332010262780912,pending_review,pending_review,347
pair-0289,144.jpg,760.jpg,False,False,3,train,train,False,0.0,False,0.23779488357843137,0.39954383504913005,0.8375825433784136,pending_review,pending_review,348
pair-0340,631.jpg,760.jpg,False,False,3,train,train,False,1.0,False,0.28758138020833335,0.35355022458269947,0.8049632520342653,pending_review,pending_review,349
pair-0281,127.jpg,631.jpg,False,False,3,train,train,False,1.0,False,0.16612955729166667,0.32953653201043115,0.8216775043702522,pending_review,pending_review,350
pair-0346,766.jpg,770.jpg,False,False,3,train,train,False,0.0,False,0.18349513633578432,0.32017564965017203,0.8431974818261752,pending_review,pending_review,351
pair-0347,770.jpg,1028.jpg,False,False,3,train,train,False,0.0,True,0.03480296415441177,0.30884201665181116,0.70290970912624,pending_review,pending_review,352
pair-0292,149.jpg,766.jpg,False,False,3,train,train,False,0.0,False,0.3048081341911764,0.30444259892984993,0.935104023816618,pending_review,pending_review,353
pair-0286,144.jpg,171.jpg,False,False,3,train,train,False,1.0,False,0.23136106004901957,0.2870543370865254,0.9582447513965744,pending_review,pending_review,354
pair-0319,321.jpg,1047.jpg,False,False,3,train,train,False,0.0,True,0.29836665134803925,0.26642554002578955,0.8579283236161412,pending_review,pending_review,355
pair-0287,144.jpg,272.jpg,False,False,3,train,train,False,0.0,False,0.2928385416666667,0.2590891367930178,1.073750846068697,pending_review,pending_review,356
pair-0298,151.jpg,833.jpg,False,False,3,train,train,False,0.0,False,0.376107728247549,0.25448535048192844,1.0318515531601973,pending_review,pending_review,357
pair-0312,272.jpg,766.jpg,False,False,3,train,train,False,0.0,False,0.1775304457720588,0.25406118232688435,1.0156539292853728,pending_review,pending_review,358
pair-0290,144.jpg,770.jpg,False,False,3,train,train,False,0.0,False,0.5005744485294117,0.23553228615579064,0.9142594648350097,pending_review,pending_review,359
pair-0315,301.jpg,937.jpg,False,False,3,train,train,False,0.0,True,0.277606081495098,0.23391333633366007,0.9408112838869097,pending_review,pending_review,360
pair-0285,144.jpg,149.jpg,False,False,3,train,train,False,0.0,False,0.1345502068014706,0.20981447036328282,0.8145403417233856,pending_review,pending_review,361
pair-0356,973.jpg,1012.jpg,False,False,3,train,train,False,1.0,True,0.21103802849264708,0.1969930326155063,0.9473375787534808,pending_review,pending_review,362
pair-0352,937.jpg,984.jpg,False,False,3,train,train,False,0.0,True,0.19081744025735295,0.18789267400570306,0.9570049604317878,pending_review,pending_review,363
pair-0349,833.jpg,963.jpg,False,False,3,train,train,False,0.0,False,0.09651405484068629,0.1725612721869625,0.7757207630736416,pending_review,pending_review,364
pair-0342,750.jpg,766.jpg,False,False,3,train,train,False,0.0,False,0.20776462928921569,0.1687537802234721,0.8995545045264017,pending_review,pending_review,365
