review_id,instance_id,method,seed,condition_id,input_state,input_condition_id,target_role,target_class_id,target_label,predicted_label,true_label,target_module_path,activation_shape,checkpoint_sha256,checkpoint_fingerprint,preprocessing,normalization,array_sha256,finite,minimum,maximum,input_path,annotation_path,heatmap_path,overlay_path
P9A-043,161_0,resnet18,17,brightness_severe,degraded,brightness_severe,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,bd6680c1eed33ebb56f4594df2c2078c53fa3151cea77790a9a9a400dfc4bee6,True,0.0,1.0,figures/phase9/gradcam/P9A-043/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-043/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-043/resnet18/seed_17/degraded/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-043/resnet18/seed_17/degraded/true_class_corrosion_overlay.png
P9A-044,250_0,resnet18,17,brightness_severe,clean,clean,true_class,4,crack,crack,crack,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,f22fb5d7d6bca5c0d413c4652c15ca7be4139877c285baa6a45643c7424e1c58,True,0.0,1.0,figures/phase9/gradcam/P9A-044/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-044/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-044/resnet18/seed_17/clean/true_class_crack_heatmap.png,figures/phase9/gradcam/P9A-044/resnet18/seed_17/clean/true_class_crack_overlay.png
P9A-044,250_0,resnet18,17,brightness_severe,degraded,brightness_severe,true_class,4,crack,crack,crack,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,4d616b6effed8676cc167895c752c7f1a8e336ac593f73ca63b922b37735ce1f,True,0.0,1.0,figures/phase9/gradcam/P9A-044/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-044/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-044/resnet18/seed_17/degraded/true_class_crack_heatmap.png,figures/phase9/gradcam/P9A-044/resnet18/seed_17/degraded/true_class_crack_overlay.png
P9A-045,322_0,resnet18,17,brightness_severe,clean,clean,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,ebd54ad9b201b30aef7788dd30a8e0841978851f8fa6ea8973fad6d16d15f913,True,0.0,1.0,figures/phase9/gradcam/P9A-045/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-045/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-045/resnet18/seed_17/clean/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-045/resnet18/seed_17/clean/true_class_corrosion_overlay.png
P9A-045,322_0,resnet18,17,brightness_severe,degraded,brightness_severe,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,8e175313756b45041f50b327815b1f3bc8f93963f0db44e8fa994f78c3f64c00,True,0.0,1.0,figures/phase9/gradcam/P9A-045/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-045/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-045/resnet18/seed_17/degraded/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-045/resnet18/seed_17/degraded/true_class_corrosion_overlay.png
P9A-046,686_0,resnet18,17,brightness_severe,clean,clean,true_class,3,thunderstrike,thunderstrike,thunderstrike,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,5eb8af27d59b407eb59327bf1c05e1c95058d5747d596b676b2ce3ae6a04b8c2,True,0.0,1.0,figures/phase9/gradcam/P9A-046/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-046/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-046/resnet18/seed_17/clean/true_class_thunderstrike_heatmap.png,figures/phase9/gradcam/P9A-046/resnet18/seed_17/clean/true_class_thunderstrike_overlay.png
P9A-046,686_0,resnet18,17,brightness_severe,degraded,brightness_severe,true_class,3,thunderstrike,thunderstrike,thunderstrike,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,9d6c630a7de27fe87afd54742953af542686fa4eb4a4105e93d73a4e46dcf33a,True,0.0,1.0,figures/phase9/gradcam/P9A-046/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-046/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-046/resnet18/seed_17/degraded/true_class_thunderstrike_heatmap.png,figures/phase9/gradcam/P9A-046/resnet18/seed_17/degraded/true_class_thunderstrike_overlay.png
P9A-047,88_0,resnet18,17,gaussian_blur_moderate,clean,clean,true_class,4,crack,crack,crack,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,caeefed2db109458c4542857f66b533555da48cc6afebeda34febf747aba56d1,True,0.0,1.0,figures/phase9/gradcam/P9A-047/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-047/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-047/resnet18/seed_17/clean/true_class_crack_heatmap.png,figures/phase9/gradcam/P9A-047/resnet18/seed_17/clean/true_class_crack_overlay.png
P9A-047,88_0,resnet18,17,gaussian_blur_moderate,degraded,gaussian_blur_moderate,true_class,4,crack,crack,crack,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,94fbf1115a9265067c227e98edd4267a645de59e523506825e94fc54a529b660,True,0.0,1.0,figures/phase9/gradcam/P9A-047/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-047/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-047/resnet18/seed_17/degraded/true_class_crack_heatmap.png,figures/phase9/gradcam/P9A-047/resnet18/seed_17/degraded/true_class_crack_overlay.png
P9A-048,142_0,resnet18,17,gaussian_blur_moderate,clean,clean,true_class,2,surface_injure,corrosion,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,dbd440746bb68d21a038dd2fa4074c45202716ca1dbc397df30ea8df0ea0b621,True,0.0,1.0,figures/phase9/gradcam/P9A-048/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-048/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-048/resnet18/seed_17/clean/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-048/resnet18/seed_17/clean/true_class_surface_injure_overlay.png
P9A-048,142_0,resnet18,17,gaussian_blur_moderate,clean,clean,predicted_class,1,corrosion,corrosion,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,b0ec8667b3833ae1bcbbaeb2fa35ccdb19a089512b740dd89d2d758c589287c4,True,0.0,1.0,figures/phase9/gradcam/P9A-048/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-048/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-048/resnet18/seed_17/clean/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-048/resnet18/seed_17/clean/predicted_class_corrosion_overlay.png
P9A-048,142_0,resnet18,17,gaussian_blur_moderate,degraded,gaussian_blur_moderate,true_class,2,surface_injure,surface_injure,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,c59ee7eb06ab3a20300f4c32b0244f9dadbd2999f193baf7c7482e80483ada98,True,0.0,1.0,figures/phase9/gradcam/P9A-048/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-048/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-048/resnet18/seed_17/degraded/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-048/resnet18/seed_17/degraded/true_class_surface_injure_overlay.png
P9A-049,142_0,resnet18,17,gaussian_blur_severe,clean,clean,true_class,2,surface_injure,corrosion,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,dbd440746bb68d21a038dd2fa4074c45202716ca1dbc397df30ea8df0ea0b621,True,0.0,1.0,figures/phase9/gradcam/P9A-049/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-049/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-049/resnet18/seed_17/clean/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-049/resnet18/seed_17/clean/true_class_surface_injure_overlay.png
P9A-049,142_0,resnet18,17,gaussian_blur_severe,clean,clean,predicted_class,1,corrosion,corrosion,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,b0ec8667b3833ae1bcbbaeb2fa35ccdb19a089512b740dd89d2d758c589287c4,True,0.0,1.0,figures/phase9/gradcam/P9A-049/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-049/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-049/resnet18/seed_17/clean/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-049/resnet18/seed_17/clean/predicted_class_corrosion_overlay.png
P9A-049,142_0,resnet18,17,gaussian_blur_severe,degraded,gaussian_blur_severe,true_class,2,surface_injure,surface_injure,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,cb9a28d5e48051ab56001c3fbee86378c594133e17156dcb44bbb863ec4a78d6,True,0.0,1.0,figures/phase9/gradcam/P9A-049/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-049/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-049/resnet18/seed_17/degraded/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-049/resnet18/seed_17/degraded/true_class_surface_injure_overlay.png
P9A-050,228_1,resnet18,17,brightness_severe,clean,clean,true_class,5,hide_craze,craze,hide_craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,3e095dd93c830e3cbdf3084400be872d4aaca2e9a8d72d53aa5402b78b257d38,True,0.0,1.0,figures/phase9/gradcam/P9A-050/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-050/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-050/resnet18/seed_17/clean/true_class_hide_craze_heatmap.png,figures/phase9/gradcam/P9A-050/resnet18/seed_17/clean/true_class_hide_craze_overlay.png
P9A-050,228_1,resnet18,17,brightness_severe,clean,clean,predicted_class,0,craze,craze,hide_craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,1b2047501f257df3eaff6afba0fb31e395b0e2191fb8106900e77d6a3cb53d19,True,0.0,1.0,figures/phase9/gradcam/P9A-050/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-050/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-050/resnet18/seed_17/clean/predicted_class_craze_heatmap.png,figures/phase9/gradcam/P9A-050/resnet18/seed_17/clean/predicted_class_craze_overlay.png
P9A-050,228_1,resnet18,17,brightness_severe,degraded,brightness_severe,true_class,5,hide_craze,hide_craze,hide_craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,eda82d70e3d8af52c43c6af0505dc599147d00efa483976d14998febc382a039,True,0.0,1.0,figures/phase9/gradcam/P9A-050/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-050/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-050/resnet18/seed_17/degraded/true_class_hide_craze_heatmap.png,figures/phase9/gradcam/P9A-050/resnet18/seed_17/degraded/true_class_hide_craze_overlay.png
P9A-053,46_0,resnet18,17,brightness_severe,clean,clean,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,359b3cc45a8777279f89977ec0a569cb6e1ea160fdfaee5708a75fbb5d485b98,True,0.0,1.0,figures/phase9/gradcam/P9A-053/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-053/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-053/resnet18/seed_17/clean/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-053/resnet18/seed_17/clean/true_class_corrosion_overlay.png
P9A-053,46_0,resnet18,17,brightness_severe,degraded,brightness_severe,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,50bff898f76dd58a09923c57acc935fb73007ca9a07d06dab58d8c1bb71f0d93,True,0.0,1.0,figures/phase9/gradcam/P9A-053/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-053/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-053/resnet18/seed_17/degraded/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-053/resnet18/seed_17/degraded/true_class_corrosion_overlay.png
P9A-054,46_1,resnet18,17,brightness_severe,clean,clean,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,afdeced74c595af4fe0d636cbaa3cee414835348ca9cf53ea0492bf33cafeb2f,True,0.0,1.0,figures/phase9/gradcam/P9A-054/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-054/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-054/resnet18/seed_17/clean/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-054/resnet18/seed_17/clean/true_class_corrosion_overlay.png
P9A-054,46_1,resnet18,17,brightness_severe,degraded,brightness_severe,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,10717bb7e398a20866865dafc6e6fdce01cafd4d345560ff457ff21a3ce4802d,True,0.0,1.0,figures/phase9/gradcam/P9A-054/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-054/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-054/resnet18/seed_17/degraded/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-054/resnet18/seed_17/degraded/true_class_corrosion_overlay.png
P9A-055,48_0,resnet18,17,brightness_mild,clean,clean,true_class,2,surface_injure,craze,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,4c4b3d90316a654fd8be7fc5c031e7a1efd1d4d6b987bdb4323cf8c9d757eff8,True,0.0,1.0,figures/phase9/gradcam/P9A-055/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/clean/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/clean/true_class_surface_injure_overlay.png
P9A-055,48_0,resnet18,17,brightness_mild,clean,clean,predicted_class,0,craze,craze,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,be6606aeca5fbb1cf6c8ff5d66d33f3e543a35d524e298ccf68ad63aac92d0dd,True,0.0,1.0,figures/phase9/gradcam/P9A-055/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/clean/predicted_class_craze_heatmap.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/clean/predicted_class_craze_overlay.png
P9A-055,48_0,resnet18,17,brightness_mild,degraded,brightness_mild,true_class,2,surface_injure,craze,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,f64bb78319b24ec83f83b528af855e9efb5b8035c206ba4533046e6092839445,True,0.0,1.0,figures/phase9/gradcam/P9A-055/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/degraded/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/degraded/true_class_surface_injure_overlay.png
P9A-055,48_0,resnet18,17,brightness_mild,degraded,brightness_mild,predicted_class,0,craze,craze,surface_injure,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,460521481a2467a707162da6883b78e4a45a08798caa1b142a8cd39b14be785f,True,0.0,1.0,figures/phase9/gradcam/P9A-055/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/degraded/predicted_class_craze_heatmap.png,figures/phase9/gradcam/P9A-055/resnet18/seed_17/degraded/predicted_class_craze_overlay.png
P9A-056,51_0,resnet18,17,brightness_mild,clean,clean,true_class,0,craze,corrosion,craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,1b635f35410debc66557799b61d14a6685200b23e60d6393f6c4cdf0d52b57d6,True,0.0,1.0,figures/phase9/gradcam/P9A-056/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/clean/true_class_craze_heatmap.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/clean/true_class_craze_overlay.png
P9A-056,51_0,resnet18,17,brightness_mild,clean,clean,predicted_class,1,corrosion,corrosion,craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,f1e778a581ab3c7367791b447198f05b8e131c2a2c2f77b4757913e39664113b,True,0.0,1.0,figures/phase9/gradcam/P9A-056/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/clean/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/clean/predicted_class_corrosion_overlay.png
P9A-056,51_0,resnet18,17,brightness_mild,degraded,brightness_mild,true_class,0,craze,corrosion,craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,6c83e9fe9bace7e2031b0f473f08dcc3d79f282706357d6abd0f547b171c99e3,True,0.0,1.0,figures/phase9/gradcam/P9A-056/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/degraded/true_class_craze_heatmap.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/degraded/true_class_craze_overlay.png
P9A-056,51_0,resnet18,17,brightness_mild,degraded,brightness_mild,predicted_class,1,corrosion,corrosion,craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,4da7ec61982c39fecfccd6d5574303326fbad690d868f4e4428ceff8e59e7607,True,0.0,1.0,figures/phase9/gradcam/P9A-056/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/degraded/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-056/resnet18/seed_17/degraded/predicted_class_corrosion_overlay.png
P9A-057,51_0,resnet18,17,brightness_moderate,clean,clean,true_class,0,craze,corrosion,craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,1b635f35410debc66557799b61d14a6685200b23e60d6393f6c4cdf0d52b57d6,True,0.0,1.0,figures/phase9/gradcam/P9A-057/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-057/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-057/resnet18/seed_17/clean/true_class_craze_heatmap.png,figures/phase9/gradcam/P9A-057/resnet18/seed_17/clean/true_class_craze_overlay.png
P9A-057,51_0,resnet18,17,brightness_moderate,clean,clean,predicted_class,1,corrosion,corrosion,craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,f1e778a581ab3c7367791b447198f05b8e131c2a2c2f77b4757913e39664113b,True,0.0,1.0,figures/phase9/gradcam/P9A-057/resnet18/seed_17/clean/input_rgb.png,figures/phase9/gradcam/P9A-057/resnet18/seed_17/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-057/resnet18/seed_17/clean/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-057/resnet18/seed_17/clean/predicted_class_corrosion_overlay.png
P9A-057,51_0,resnet18,17,brightness_moderate,degraded,brightness_moderate,true_class,0,craze,corrosion,craze,layer4.1,1x512x7x7,423044a36d0fe953eb20744fc6af7b5c725582d275a06c768e7a70401248b998,e87ca88dad134833a54171674332ea76920f957e7d7e1df10b9ec308ebeff8d8,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,a6037a6a0bf34fe5fa3f304d16dc237e55e8cd9a5a094c817b624334c89b66fa,True,0.0,1.0,figures/phase9/gradcam/P9A-057/resnet18/seed_17/degraded/input_rgb.png,figures/phase9/gradcam/P9A-057/resnet18/seed_17/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-057/resnet18/seed_17/degraded/true_class_craze_heatmap.png,figures/phase9/gradcam/P9A-057/resnet18/seed_17/degraded/true_class_craze_overlay.png
