corruption_family,severity,instance_id,corrupted_image_sha256,corrupted_pixel_sha256,transformation_config_hash
gaussian_blur,mild,234_3,2d83da9dc7436a04cd0f253d5c83a37a6f1a07acf05ed011e52c29bb69bdd44f,8173bdf1bfefa39d309ef34f126260a7cc8fc605a7f3f3a3c74b0e006aa6e7d1,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,234_4,ca11a9c4df7972c9541f8049734b3b5bfcc30ddbda7dfaa4da9194bdd43202fd,51ac512e9f554ac959decf052bab332b17fb6bc7caebf9831150850bb4e40848,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,238_0,3f314c7d4f810259fdb2c2cede9d89c3a59ff4fa26c45f28e817f4efc5eed532,272f5eb9fa25cb0d229ceb086a6b064508bef4a0f2834d594da6f325cb9e56aa,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,238_1,0c4063b4de29435380691e8ddf438548e228249a482ea5ffa1cac7bf1a407f9b,ca9c14d6966d7c01ceaee92aa4cb780efb0a87bfe8944b7b248deec4175a6201,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,250_0,05e5fdb77070dc1ac1c16172951a784b4ab99fb3c6b2ac8b8f647d447c333274,5e52aacacdce55eba0935cf0cfb7ba74bd68fe091eba99b9a3dda055bc02db9d,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,252_0,6f9feea14efc5747b187754374762eb5cc404d66aa83ca3ff9e662a68a3d03d0,78ede7457c2f66c609f9101aac3acf2a04adff6748265885bc1d19590088dae7,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,255_0,941ae6ca51f0af26aa04c82e7938de25842170eae6d83a7c9d6374df78fe7d17,0354a0625695d8dc57b1590b4d65d7b3e71c7fa296cc4af77703095c934c030f,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,255_1,7c8bd76712e95147eeeba24dbfdcfbc8270838242fcbaaa73d4ad4c1d1d7b86b,13a75cb40ba7321dbf63c6051e613a4f5f2cf9f0ea835602a874a632fab66eb3,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,257_0,690cf50daa4e2f5b0db36b57a1b1962bf008c2dbb4f629a2b1ed7e506cd16002,de2df2115472855ae22ac2e669ad9802b692e8b70e5b777c7646d421c3a397e7,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,257_1,9ef6442f5ddfddb4e643a2a88a89f428a14767607d2cdd7dcb2627ccf83ba738,783c4f656f7f7d29b4655123c5b29df72c6fc218eadff968d364d8ed72664c54,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,269_0,792419cf9b3a4118b762352c1afda3cc4fb848846f0456d0f01988ad74d3fa2e,ef7b4d2e787a87ddc740f03b52106ea3f80f797a0ee3b2fc39c5259496b7acce,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,273_0,4d5b09c9b0ceef7950531e57d57e99886f0d41488f5bfff00d8c1f97a1683c0d,c35c3d19014cb6534abc9177a0e62fd2fa6a0e2d215914f56f0a2bbdc99e61fd,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,273_1,2b7f950b7a2107af9ce3cdc0ba9a16c716842d7a05d5d2c8c5f6ad5d13eea6db,9da9d2251a3be63f99e00992f6df53d572bcb817f4bff9835dd0e2077f5979d5,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,276_0,c94f972f7e05d923efababb531a3af59810f0c32364858d1bc47001b25fa55d6,f60784882977fdbcb4489219acb24189650b301599c09c231902f4be052d3439,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,276_1,c2e5f2695a5531a4cd5ceb32ec87055b0c93136fc77b068ca3ed1d2f1762b7cb,0109ba880e70cd13affa2761484679afc226087a603140dba014d10c94820922,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,284_0,0a4ca514e34ed8d818043c23f964d42d227f64d6f162e8057f115f0d22f6d17c,2a5e8674b1472b8b82c5905ad7e410b8cb1159ae7a0712c08c17f82d77799524,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,285_0,16434bacfcc6289736bacc8850362f05d098f13fe5af3fed9bf310600b37c7af,7a827b578fc4d42d66c296da1109e965459cd3864e1389940572b8b944c0985b,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,285_1,1f953b4ee44d591df7604ce2f18efa2bb5793ccd1dd127fe87eb7e8c044d14e9,b8a2ebc05e4aa17ef4ed0fa2b3c847fce4a7af945707a3fa7e4bfe75419013a7,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,318_0,d92dd7502525b40f0b692d9f022c945a937b51cf22c5417d53f42a35b93cc4f2,b97a5655c7ae9c0de829a531b0026976259c7ab77b0f98082c3309b5c5328fb0,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,322_0,891e21b477fef0608cb1cfe9e5b6feef7428aa9b29540c35224654cc13ad6317,6931d0f517fe501b226c8d7489dc253948bdd4854ca625d3e1ff2d29cad32acd,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,323_0,06f7a14ad91f6c4bb4083ca51206d6735170ff8179d7ae79f5bf94a9aecb0441,301f5508eb406fcf6dab3f6437d5d4dc5cc93b2f60531dbfa0300b9289502028,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,326_0,68f8c845cd72b2e15857190ce49133ac54ac4977604834ed5c8bedfbd21a89c7,f5d15201f5adc80b679625ceddf25cd3bdcef07bf7904caa023950753df4de9c,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,326_1,e21d854f1979ac60d5d76faf8f87e3b23f9f9dc1f842f7652ed764c1cf2dc974,aa049abb39a3bb051906569bf3dbe3c86698241937e732e6cb4fd7e64ea53912,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,32_0,0d5a4f7f276a329b504687ea540f54a239f34a3f795963f0b86033922c10e8a8,a95c16afc6458749761cd7f2165fdc073372a9a1b815bc72e801f74cb9596edd,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,32_1,4502e2552c4d8b32bedccaa8a7012baa50e4ef3149bef49a3ac09df1ade53349,b75365054df5da5b66f60e7829d2722bfddcabe8dc3e133d9ecf778d12717d96,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,332_0,c1c57487585010fa7295f4458228198d09756d45e58540155e91189280697a40,b7a1bc9cb9f7a400262fecb06d0e84ac1b6904a2936532c2900d65de92a1e1e1,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,363_0,745e4d1baf771f2738601d39d610ca55c0d172b173d3b8408a1414d07fddb2d0,2cc879f854bcb424812b1338bbe19fa5b6aa10cd35d7c4b5bc5dfcbb0781586f,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,370_0,90c7a6d4a62b25afe704af4f23acafeb58d7459580ba46f7fcc0c06c3dd07f3a,3e7bc4c7da82af4146d684ac29277f0fa42e172ef094dd4235378f7942327b76,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,370_1,2665e0e14b08a99a766b1d2013db592531bbcba7809bd1ed2bfd643cec2f86c2,d331da5185a47edbd6e0e56bcf87f950a38ffa1b150dd8ec1de546e6e8235426,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,370_2,aae3de91fbb20d144ef2a35b6ed3f498192fedfa3bb18d2a34b66fc843fa8e20,8fd60f954942a0526016f5c183ad5c3cedf91ee44d9022e90e86b31e6956a83f,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,373_0,8503de2646725127b98e4826cc6cd5c3ec14a7f3de8164a0223403ee15935d44,0643cc0b65b038551317ac327290a9ad9eb09389bc9706f7b284c5164dd9c28d,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,379_0,bb0fbf54da3f3201e99e637a769c6beecc0884f36c85f77e382ff63f9bcb1aab,fc9aedfd6d6967d0ab8cab0f83ff4a8c2b00b2b25132c316a31169effb71b461,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,379_1,db813f1d786918be773bbcdc71002a7e4bcbcdef4c88fe0f1829ee45b74b6297,67c3f4317b2d9fd924b85590f673e0aab0b4e57550c6bb550b97b8b9c98cefb7,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,388_0,9b0b7d06ba0e85cb66bfb452f1e59180d1151c28d1f7f31707aac6071d40c73a,90bd68eaa8f603ee2930fbb5c7ebc889952f40d2db4101de9ca1c34409ef6016,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,389_0,d09949f91143011ed55613d4b27405a2cabd2d83871509d9a343f741e2bdf43b,4d46a8ca5a1575c6e3ef0d00e2ffd34aef3cb599a636488fa15ffe6eb4d64637,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,390_0,ad70824f8dfdaa2b64a5cfabf3f9052b2baeb6a8fdec5d547d28da92c3982bc3,87b4461ccca4dcda2ae15596b57589abc828451a1ca2a786c2b990c6f36aae55,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,394_0,9df8933e8c09be65bbba632e41bd8c9088b07dddc421928996eda5bafac3c102,d96bd6af04cd84b349e78e6d05bbdd35c3cb41ef82559dd81e102c521eab5a66,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,405_0,dccdc8a377b5d76d6f335f7c90a2c0e392a4dc70408b4b0485422ecc7c422053,b7a604dc811ac8a7af21c640f2a3832936d93153d193021958dc92ab38ab4100,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,407_0,7d312e6d294865b2e7e70c404eb7de0074a7c03713e0b634ef9cc7cba4ef3443,de18b60fc41d51bd30a25f948550e60c25bf4b288aad9df8d0af71902454e173,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,408_0,8db571f504b2c2b100952a6c7746f07cec24e36fe13c717f357280ea731b0b3e,041697bcffb4e8444f422a44ac5904bed531a8226cc1d0911b46e62eb9a53f18,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,408_1,212537a608a8d189c80633460dc80e58f090f7cfb3221235316cfda25b89a7df,387d5afbea1d5ad2845c75a870ef269640f9ed387ef9956998930547dad30316,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,410_0,3ea6f962625389954524acd3d6aceeff125ba2ceddcc836ac9d9c335ae01b8c3,91b039cbd9cea8994e7b81dbe0c6a604bc9495a6603feb071ae18916298951eb,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,410_1,45376b300120636b0f2d6cc8dc001d5124be5a589471f2a9b041d3b7aab9306f,5b67f8bfe38c8c71e5cd9ece750a35feed2738b4a8cc8d2b4b0411fd6670e249,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,432_0,0e12fd7ad9712ad8e027f7996db671219eabc3cfa3c8f1845a62003de36078e8,d794ac44b7f1614240216ac49c667823c6997f427e94b34c4ce80583d22d20ec,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,438_0,5baeca67f4931ce18e88431d1bcfa2d1bf2585e6b0b557c6939a80a3e70b0f30,5469ccaf3e6e8919758d93afd9bb25a6eda2af82edcab8087d2557a83dcbebbb,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,440_0,5134ca9c874e3508d08c3686f105c4ba1e4de2db58b107ff917ddb83631b88e9,672bc379a1966d3e158936cc101e92f44301172b9577bffd8e866a873b6680db,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,447_0,97716d4a730f25e3d83dd07495fa1556ea9a8d6b2ba3515f09bf47b39eb14433,3a6b4f51aaa82e7212f1e62f96b262d354cb88da7cb8c574f090714cb7ca07a4,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,447_1,86468666e5d18d517c1b868a8632ae1a84efb0cf31ed71df0feeccb5a3291687,2d63fa53271f5831857624d03909478a061e51a1999bce7190f87198acfa9cee,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,451_0,b71949dfeb7766262099088232a3c021af53f543ee0dd30ee106d5d9a7288f80,d48eac36071e2ab213f8106137403e2c12bb2f038b7bc531b1acf09d0c0338ff,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,457_0,ce6d888ac5fdf1a7ed7b78d84851c05d813aaae37f0372ed2a8600696a03b29b,3732efa71710c31f4b5e1b7228e96d45406787e059e344a3d9f746e2fb817b1c,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,457_1,b33dccecc421248f7a3a9f65b0d099ab72ada6e9f5adc66fcc45930c9622d2d7,7fa452ca22c61eb011d2099308731aa648574b7510ce7ea1aab8b439b0eae60f,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,457_2,c49479ec727e2a16eaaa19646d9fab1f5accbb3b08fcd8e9191f5ac117a22ee5,d547e839a9746aa301558d19cb0ce556ba31404feb74de28169553cf52241ecb,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,464_0,c311aeb613bc13586c13391d6e2c1fa8e0a4e8d9dba0b90747014e8c8c2d9c9c,8bccbc98b293566e7fef31c432c29b8dea3885d3581046967103f065039b7fa0,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,464_1,3a95d32a65108de5d88dc4d5899d3c91e344c443f4b135ef26cdba63a798d672,852e77c70031b463d580c94afe69ec0f63fca68b7ec3ae99f3bff8e529027b51,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,469_0,5e573b98094298e92b2b058e8b21d8b265dc81aaac19b5086b710b37ee7ebe7c,91de29d8e35811ef18de1f6b482ef135bac0abbbbbb61c71bbc4eac2fe755be6,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,46_0,21d3c5cd085c27946e605eed742505dc95ca3c043eb047c87b8f420c82c55896,83f904da9cbd8e1b15fb0ac1a66ad823e0224d296d0d8a8ba5ab5f1e15bead55,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,46_1,1c397bc2e9cdf3469ade23b068e267dfd46fcd0b21b28c9eea554b6ec2615bbb,f368cc37d30f4c73a056e6ffec7a783aad60ca5a9b0a7b181bd9f274e668ca7f,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,473_0,76aa83c4429886baeac8c33b20e5ce1bebd4d19855cce9bfb6da12401dc71bfb,5ef9aae897c7ba70fb81564266f95fba086a8c55f9d6bf78f0fcdfdd2ad7daed,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,476_0,ad5b6996a3f5bb52891b90ee036d15ae6ffb1b440aa43f0844f655da61102989,acad684a18461358837bb30cad77510e06bb313a64b3983fe63ab6cccc4d4e69,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,479_0,067330a0df8da9142f902f6f4932aa5aedca402c4fa51112fc950d4dfbd067f9,0fcb4cae1f71079f30f8dee98455272781d73d48ae4f1de205b0dc97e7158b8c,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,479_1,7610265f2f8763c95c17e01330cb7cc9756259c2b43f03e0728e39a10868b60f,67e13aba0e3384d1aecd3219f72a2f7cfea492ef7c560d9d83c6b9ca03f52c66,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,48_0,7d0120f710510d6b287d852800171fb6739b6ba7b9163742955fdb58a742b7a6,198d183d095c3a8c4e79ef5d8d80ad8d12235ba75874e6ecfbc492fe5a8e4a07,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,501_0,6748cf07bf7585789f5a0a5e92a44d802e354c0a2076bd9cb9e14e0510f710a8,e46c59c5bfdaaf7984fd3a244ab1198e67361d64ba1b709bbeead2716c2cd909,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,505_0,d45411aa00b674fd1c9d3d0a57f68cedd4ababaaa3849c832ffe9b2bc63da980,63c4548eed1665107332dd611a9c8be2b7c1545b2a8454019e4413446847164e,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,511_0,cbd4d9adbbb30dabb7ff9ac4cf004231894b1ca3d47bf977a433f195e26abc2b,b454ee3799e864b72375ca2ebf433342398beccbc282035702bcdb853b6771f9,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,511_1,d5bd931bfc1a91ee833dc5db20d9c9108c343af07631243decfc413e5322c036,7773268ba24936bddc371e69fc3dd75e56d0a5c46ca15b0b874bb7f38e7a554e,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,51_0,ee56a0872dbc359276008be2707a5cf312c905ca76bb0c1affe0439e17ea8e34,ec2acaec47dd00bb8f0ef4bb5a8890bb9e25aa3ce0300e36b9aa546fe1641c17,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,51_1,b0e5df1c3ae3c0603e6c0eda7081dd4e3bf74942bbcce3475b7607f3c9a5c448,95faf44867d842a26dc715ac584a88c4825fb1ea568486fb6153ed916238ab1d,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,521_0,0d56244be51317ce4d75d69da045d6c7d1314eaa80245f1e39b2f1ef6b485cac,27f59e0ecc4c9f87d97df4e5c800530d698962bae0bc47bf8c2d7bf7a6ceb1fb,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,521_1,9725c12d948498c766df9119e9a70fec7a8ffd0829846750d7964848990ae184,1c36f47db334f54064c0362ab511e5b358c3114fb10a81404cb3150cc2d0d4eb,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,541_0,30a24e2473b5f20589a4baecd7543e39f8c89f303c7d5bd4a48e76ec699530e6,bc80fab4a75d8fd1adb77ffb4e25657d52a963254843ff82bc0008177bcaa99d,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,546_0,cb88c6b509b1bac66c5d5869fd93b1519d930c48b38771366e6f1c6409c95fc1,b8691519fd17ceacd3a21d1f73808507d662b1302f8239631445521f70f2e572,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,546_1,b5aefc2ec0204ea305ac1b3fb4cb40b04e336981b5eb40d8139515b650dbfe9f,547a74e5506af06009e8541894bc8a4772644c3504de0de592bcccc7ee3d576a,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,546_2,a2b3396e070eb84f99bc25bd0a3d6d95eaaf6f5f66bf671f27d28950c7f32587,50eeaa81c867202a89f6155d282ad2bd6f6707e33c7fae620f172c50a19b1816,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,54_0,07d9605250769b23d7f4a166c63518dfc8ab32c8ce9d8864768e5c89816097a1,3db2c34d5912ea8f63ef63e35ba905ae9b3c524270dc4f89908bc87cb8e048dc,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,54_1,df9bf6bff112ee786a372c0f9fbc94235d4c320dfd9405260ca224827c46cdf4,81a9d787ff6f7097dcfadb482aab9ac95cfe44b06f5ea73050d5777e2a53b204,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,563_0,cc57c3eb269f72fd19af97f5559776fad1b12626ffbc9fff76ca05600b30c05a,0dcf31708d676d3eacca820571932a5317e627f2ccd510ea21c3ba95688fdb0c,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,566_0,1e861c4cc0e4cb43127ba7960e964292280ffd07cd766fdcf8d5700844690644,f45c4e7e944ea1dd28408386d372f2b9ac06a128d9282303bffa6717bf602bcb,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,569_0,d7d61944b5a9ddcedad495e0b4e0307aee6e5599af26f2a2673bc22e6411cb75,73c8c41470008fa520bbfcb5f3837a9bac7518d6b959d3ebca5cec808210ba6d,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,574_0,5f63f8be3890d33a8307ea0120d47ad571113d12944ef15531b50f7f2cb6287b,07c68924e9358c677aa92538f26a4f1638248250da2b581a3e281d63ccfac284,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,57_0,0c17b490f91e24c8c2059b0945a82f9bfa811fda274aeebed85faa86a4aa54f3,c2d41bf0c4ee4a76f4fd9b457b2d3d21780d231402b40f4cf0e5d012bae6be26,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,57_1,b3cbd87e20333ed5bb55b45e46cdcad7198c0e7476be2932ce6c0354b40c40f3,09713c7095a7a3225ce72733c7aadc1c249353c063555651cc5c906e16ab01ef,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,580_0,63ebb51e613d18dcb10f7376509aec65b851ab370a7c817662f788f86cb137fb,2c979558b77c81a25f3caa5b8902c9044938819c0aa262d231ef55ca95d4eb02,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,591_0,2dea29a7ab6a5d291e48ad98bf2086bddb9a01994320e4ad7926e777fbd1d768,f21aca4a54327340a3d68fe939c04fee65c9bd43dcf687d747b0431869a8eaff,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,591_1,b62d00787c92c3f6d44a47ad1e28ce87127d5fa30a3dfec8925e5d8023e2c303,21038007a338d60fa392c03c396f98d794d9cc8924a28b620c8964fead9507c2,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,591_2,6da1f55b57a75188513bc3f83ae5bd50208104ba25b7d7152cfc6ec258918175,eba04d758a4bc8e2f5d9632fe032d2ca92b21830ecd528653023f9ea86650e6d,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,597_0,6fab993526af61442da9b129824b2debf87e2afa4fafff4c0dedd8122dbdc328,7cf5b08f290ce678846d931e6b0da19e1a39a11bc198ecc4a52ec43c484a95a8,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,598_0,9c452c79eedf2e03fd262d48317186a864901a8849fe210c6f10ee6f97e45e38,0806901ba41c5162fd5f7d029b053bb4c95a408aea70c3641a025734412ba919,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,598_1,346b6d9e7ea5c7abd652d46ed551797e72b4497f73b6a290c675d99da46d95a1,bd8a759d122e16bee416c32eb3a0e13c1c6c8af1393253fd751875ab0f9d02d8,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,600_0,3d034b310372f6f7dd3dbf555d1fe50b2dd73707f89649a4c7473209c82e6f00,e7e09c36cfd1f06be3b4d1be60e9fb7d803c684a8a921e19bf096569d29a6768,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,610_0,33cf0f13b294b8e9d6dadd2c04d302461a22e7fc9cf87fcec68e007adb8a6622,2e7fac765486e6eeb67d8eb2b586261ecc2a85f6557bbd635b82309759751c67,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,61_0,56fb1669a3bbb035d8bad8426a97b29d9975f188725518468b5ecf12c9398328,4924643fcd21d99d3938311c24ff810b577c832d72d9392f531a7e307323272d,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
gaussian_blur,mild,61_1,8dee7bee336ae77ba9546c661570a5175201d44cbad5268d6b9d6065e2d541b9,84db2454311da16595535337f1d44c87f0ee3b5a9641c7118c7a973267dfff01,8f2fc0f71bde3fa319c2c6ed68817619489e9ca31b0cc757c31fd7548e12f9f6
